"","Ship","Count","Vessel_Kts","distance","Behavior","Visibility","SeaState","Year","Kts_scaled"
"1738","Diamond Princess",1,12.14700365,989.7931806,"BL-Blowing","good","calm",2011,-0.692851128596753
"1739","Volendam",1,16.46964459,992.2877967,"BL-Blowing","excellent","calm",2011,0.563706264760201
"1740","Volendam",2,13.99564826,992.7464866,"BL-Blowing","excellent","1'",2011,-0.155464821330394
"1741","Zaandam",1,17.12355387,998.0189828,"BL-Blowing","excellent","calm",2011,0.753792499488899
"1742","Crystal Symphony",1,16.37436254,999.5463099,"DF-Dive-fluke-up","excellent","calm",2011,0.536008529499842
"1743","Zaandam",1,12.08111535,1002.018458,"BL-Blowing","good","calm",2011,-0.712004334160183
"1744","Zuiderdam",2,11.24862096,1039.845121,"BL-Blowing","good","1'",2011,-0.954003842146772
"1745","Island Princess",1,11.46123618,1064.818845,"BL-Blowing","excellent","1'",2011,-0.892198286159229
"1746","Zuiderdam",2,14.20084701,1086.227751,"DF-Dive-fluke-up","excellent","1'",2011,-0.0958151742745583
"1747","Statendam",1,10.72517398,1089.094887,"DF-Dive-fluke-up","poor","1'",2011,-1.1061657223212
"1748","Coral Princess",1,17.53464353,1098.841578,"BL-Blowing","excellent","calm",2011,0.873292999015838
"1749","Crystal Symphony",1,15.17219305,1148.705482,"BL-Blowing","excellent","calm",2011,0.186547405687959
"1750","Volendam",1,15.1496642,1152.788715,"DF-Dive-fluke-up","excellent","calm",2011,0.179998447903986
"1751","Sea Princess",1,13.8388485,1170.064191,"DF-Dive-fluke-up","excellent","calm",2011,-0.201045266349868
"1752","Island Princess",1,12.61287758,1185.212889,"DF-Dive-fluke-up","excellent","calm",2011,-0.557425276845633
"1753","Diamond Princess",2,12.00008486,1188.511196,"BL-Blowing","good","calm",2011,-0.735559254106145
"1754","Volendam",1,16.3260948,1191.907265,"DF-Dive-fluke-up","excellent","calm",2011,0.521977480796169
"1755","Volendam",1,18.48828728,1193.773349,"DF-Dive-fluke-up","good","1'",2011,1.15050966385665
"1756","Crystal Symphony",1,8.826270834,1195.227614,"BL-Blowing","excellent","calm",2011,-1.65816178687869
"1757","Volendam",1,16.85684546,1197.250143,"BL-Blowing","excellent","calm",2011,0.67626248274502
"1758","Crystal Symphony",1,14.23003477,1198.233766,"BL-Blowing","excellent","calm",2011,-0.0873305242347779
"1759","Statendam",1,16.61850659,1239.224169,"DF-Dive-fluke-up","excellent","calm",2011,0.606979265984749
"1760","Crystal Symphony",1,8.311587891,1243.380819,"DF-Dive-fluke-up","excellent","calm",2011,-1.80777603109611
"1761","Island Princess",1,12.69471262,1284.630317,"BL-Blowing","excellent","calm",2011,-0.53363648060394
"1762","Island Princess",2,13.0257435,1345.982222,"BL-Blowing","excellent","calm",2011,-0.437408432642718
"1763","Sea Princess",1,16.63344214,1388.413443,"BL-Blowing","excellent","calm",2011,0.611320911760295
"1764","Diamond Princess",1,13.74805184,1468.698048,"BL-Blowing","good","calm",2011,-0.227439134357585
"1765","Coral Princess",1,17.91923515,1476.143778,"BL-Blowing","excellent","calm",2011,0.985090728746803
"1766","Zuiderdam",1,18.67229965,1484.510302,"BL-Blowing","good","1'",2011,1.2040005984964
"1767","Island Princess",2,14.12054356,1484.616228,"BL-Blowing","good","calm",2011,-0.119158749466249
"1768","Island Princess",2,8.939613529,1484.644229,"DF-Dive-fluke-up","excellent","calm",2011,-1.62521396554397
"1769","Zaandam",3,14.50071391,1484.80727,"BL-Blowing","excellent","calm",2011,-0.00864624781312756
"1770","Zaandam",1,18.31004587,1484.80727,"BL-Blowing","excellent","calm",2011,1.09869630145929
"1771","Zuiderdam",1,11.07464292,1484.861255,"BL-Blowing","excellent","calm",2011,-1.00457787674233
"1772","Coral Princess",1,18.06309121,1485.949373,"DF-Dive-fluke-up","excellent","calm",2011,1.02690854296762
"1773","Statendam",1,17.45727032,1487.653911,"DF-Dive-fluke-up","excellent","calm",2011,0.850801221321885
"1774","Zuiderdam",1,15.53679191,1488.575553,"BL-Blowing","good","1'",2011,0.2925333988578
"1775","Zuiderdam",1,18.08067022,1488.575553,"DF-Dive-fluke-up","excellent","calm",2011,1.03201862157234
"1776","Statendam",1,16.53098383,1489.231668,"DF-Dive-fluke-up","good","calm",2011,0.581537094707621
"1777","Island Princess",2,12.47866605,1490.394771,"DF-Dive-fluke-up","excellent","1'",2011,-0.596439502786696
"1778","Zuiderdam",1,17.18935122,1490.570676,"BL-Blowing","good","1'",2011,0.772919266609602
"1779","Volendam",1,13.52602612,1490.890206,"DF-Dive-fluke-up","excellent","calm",2011,-0.291980247962409
"1780","Volendam",1,14.38117879,1491.588839,"BL-Blowing","excellent","1'",2011,-0.0433941579187055
"1781","Zaandam",1,17.53316827,1492.575699,"BL-Blowing","good","calm",2011,0.872864152649496
"1782","Volendam",1,14.42138869,1496.522062,"RE-Resting","excellent","calm",2011,-0.0317054593123519
"1783","Zuiderdam",1,18.18917024,1496.647261,"BL-Blowing","poor","1'",2011,1.06355871574227
"1784","Island Princess",1,17.75070443,1497.674363,"BL-Blowing","good","1'",2011,0.936100186815794
"1785","Island Princess",1,18.941305,1502.9841,"RE-Resting","excellent","calm",2011,1.28219831745731
"1786","Volendam",2,17.55920038,1509.266002,"BL-Blowing","excellent","1'",2011,0.880431480294613
"1787","Zuiderdam",1,11.0202175,1586.265564,"BL-Blowing","excellent","calm",2011,-1.02039891412129
"1788","Zuiderdam",1,11.27655334,1589.535423,"RE-Resting","good","calm",2011,-0.945884121103494
"1789","Norwegian Pearl",1,17.62709952,1600.74066,"DF-Dive-fluke-up","excellent","calm",2011,0.900169221077122
"1790","Zuiderdam",1,13.21127702,1686.268748,"BL-Blowing","excellent","1'",2011,-0.38347531177806
"1791","Diamond Princess",2,11.58804546,1687.567665,"BL-Blowing","excellent","calm",2011,-0.855335835508801
"1792","Volendam",1,19.42005073,1690.973417,"DF-Dive-fluke-up","excellent","calm",2011,1.42136589924808
"1793","Crystal Symphony",1,14.70367411,1743.418217,"BL-Blowing","excellent","calm",2011,0.0503526705349704
"1794","Sea Princess",1,14.93753734,1772.607536,"BL-Blowing","excellent","calm",2011,0.118334854290172
"1795","Zuiderdam",1,11.1048329,1785.223231,"DF-Dive-fluke-up","excellent","calm",2011,-0.995801889307602
"1796","Volendam",1,13.50560612,1791.119112,"DF-Dive-fluke-up","good","1'",2011,-0.297916179798642
"1797","Norwegian Pearl",1,12.52469862,1791.356246,"BL-Blowing","excellent","calm",2011,-0.583058200251602
"1798","Statendam",1,12.26653519,1792.195307,"BL-Blowing","excellent","calm",2011,-0.658104259168744
"1799","Volendam",1,11.35545426,1796.532561,"BL-Blowing","excellent","1'",2011,-0.922948250244725
"1800","Zuiderdam",1,17.27198118,1797.994366,"RE-Resting","good","1'",2011,0.796939139782503
"1801","Sea Princess",1,14.92598108,1806.186424,"BL-Blowing","excellent","1'",2011,0.11497554128127
"1802","Zaandam",1,17.2815623,1809.853295,"DF-Dive-fluke-up","excellent","1'",2011,0.799724295278819
"1803","Crystal Symphony",1,17.40877802,1884.425288,"DF-Dive-fluke-up","excellent","calm",2011,0.836704894809537
"1804","Crystal Symphony",1,16.44851299,1943.205908,"BL-Blowing","excellent","calm",2011,0.557563476455082
"1805","Crystal Symphony",1,12.84358109,1944.092241,"BL-Blowing","excellent","calm",2011,-0.490361598601772
"1806","Crystal Symphony",1,14.55087124,1946.721929,"BL-Blowing","excellent","calm",2011,0.0059340896975202
"1807","Diamond Princess",1,12.46940772,1968.289334,"BL-Blowing","poor","calm",2011,-0.599130825793422
"1808","Diamond Princess",3,9.583340564,1974.4803,"BL-Blowing","good","calm",2011,-1.43808762857531
"1809","Sea Princess",1,18.196787,1977.644342,"BL-Blowing","excellent","1'",2011,1.06577284738639
"1810","Sea Princess",1,15.89742515,1979.68653,"BL-Blowing","excellent","calm",2011,0.39736661778629
"1811","Zaandam",1,7.557922807,1983.631169,"BL-Blowing","good","calm",2011,-2.02686048584501
"1812","Sea Princess",1,15.582894,1984.212861,"BL-Blowing","excellent","calm",2011,0.305934910304806
"1813","Zuiderdam",2,14.33608518,1984.529013,"BL-Blowing","poor","calm",2011,-0.0565025122384736
"1814","Zuiderdam",1,11.03809992,1984.644757,"BL-Blowing","good","1'",2011,-1.01520063663908
"1815","Zuiderdam",1,17.65107626,1984.885245,"BL-Blowing","good","1'",2011,0.907139068985794
"1816","Zuiderdam",1,13.54895632,1985.237457,"BL-Blowing","excellent","calm",2011,-0.285314620920725
"1817","Zuiderdam",2,15.00760599,1985.691463,"BL-Blowing","excellent","1'",2011,0.138703254400694
"1818","Zuiderdam",1,14.0655482,1986.263226,"SA-Surface-active","good","1'",2011,-0.135145463877076
"1819","Oosterdam",1,18.82701578,1987.167856,"DF-Dive-fluke-up","excellent","1'",2011,1.24897534882185
"1820","Diamond Princess",1,12.60349255,1987.544382,"DF-Dive-fluke-up","poor","calm",2011,-0.560153430536181
"1821","Statendam",1,17.25974449,1988.409628,"BL-Blowing","excellent","calm",2011,0.79338203117618
"1822","Zuiderdam",1,14.44984576,1989.541315,"BL-Blowing","good","1'",2011,-0.0234332150528562
"1823","Zaandam",1,17.05564871,1990.154352,"BL-Blowing","excellent","calm",2011,0.734053008740198
"1824","Norwegian Pearl",1,17.4679578,1990.545557,"RE-Resting","excellent","calm",2011,0.853907986884133
"1825","Volendam",1,19.25241124,1990.984786,"BL-Blowing","excellent","calm",2011,1.37263443080044
"1826","Volendam",1,13.858315,1991.307307,"SA-Surface-active","excellent","1'",2011,-0.195386509391492
"1827","Volendam",2,18.05185704,1991.609411,"BL-Blowing","excellent","calm",2011,1.02364285896386
"1828","Volendam",1,18.81475811,1991.609411,"DF-Dive-fluke-up","good","2'",2011,1.24541214149614
"1829","Volendam",2,14.45095484,1991.905053,"BL-Blowing","good","calm",2011,-0.023110814304525
"1830","Volendam",1,12.30832054,1992.297192,"BL-Blowing","excellent","1'",2011,-0.645957589758699
"1831","Volendam",1,16.99552693,1992.346552,"BL-Blowing","poor","calm",2011,0.716576084746419
"1832","Zaandam",1,14.64324691,1993.632454,"BL-Blowing","excellent","calm",2011,0.032786963372659
"1833","Volendam",2,14.13346692,1995.057069,"SA-Surface-active","excellent","1'",2011,-0.11540203134406
"1834","Crystal Symphony",1,16.90692937,2144.098469,"BL-Blowing","excellent","calm",2011,0.690821477644727
"1835","Diamond Princess",1,12.14783911,2169.018468,"BL-Blowing","poor","1'",2011,-0.69260826700949
"1836","Statendam",1,17.020223,2185.683468,"BL-Blowing","excellent","calm",2011,0.72375503617359
"1837","Volendam",1,8.627246712,2391.136834,"BL-Blowing","excellent","calm",2011,-1.71601651861023
"1838","Volendam",1,9.966243859,2391.619698,"BL-Blowing","excellent","calm",2011,-1.32678068151414
"1839","Diamond Princess",2,13.0805836,2468.748792,"BL-Blowing","excellent","calm",2011,-0.421466851080907
"1840","Amsterdam",1,17.17655507,2484.353014,"BL-Blowing","good","calm",2011,0.769199527424185
"1841","Zaandam",1,14.44510791,2484.832188,"BL-Blowing","excellent","calm",2011,-0.0248104704226061
"1842","Zuiderdam",1,15.42200196,2485.239044,"BL-Blowing","good","calm",2011,0.259164871987841
"1843","Oosterdam",1,18.72968236,2485.25885,"BL-Blowing","excellent","1'",2011,1.22068129659328
"1844","Island Princess",1,16.11136952,2485.267809,"BL-Blowing","excellent","1'",2011,0.459558547123496
"1845","Amsterdam",1,17.38479695,2486.133129,"BL-Blowing","good","2'",2011,0.829733788204251
"1846","Oosterdam",1,18.66848104,2488.09674,"DF-Dive-fluke-up","excellent","1'",2011,1.20289055889458
"1847","Norwegian Pearl",1,15.44101733,2489.146212,"DF-Dive-fluke-up","good","calm",2011,0.264692489037828
"1848","Coral Princess",1,12.66732665,2489.37814,"BL-Blowing","excellent","calm",2011,-0.541597364599489
"1849","Volendam",2,16.81089247,2490.924744,"BL-Blowing","excellent","calm",2011,0.662904313483948
"1850","Volendam",2,18.56400224,2490.985683,"BL-Blowing","good","1'",2011,1.17251940144446
"1851","Volendam",1,12.78839064,2491.13896,"DF-Dive-fluke-up","good","calm",2011,-0.506405024126308
"1852","Coral Princess",1,17.16292678,2501.990514,"DF-Dive-fluke-up","excellent","calm",2011,0.76523789174914
"1853","Sea Princess",1,15.64563391,2526.93718,"BL-Blowing","good","1'",2011,0.32417290389792
"1854","Volendam",1,16.36896795,2591.919016,"BL-Blowing","excellent","1'",2011,0.534440365027539
"1855","Volendam",2,18.96874066,2592.816726,"BL-Blowing","poor","calm",2011,1.29017364594125
"1856","Volendam",1,12.94075368,2690.928581,"BL-Blowing","good","calm",2011,-0.462114298376983
"1857","Norwegian Pearl",1,8.85166756,2788.07253,"RE-Resting","excellent","calm",2011,-1.65077916031652
"1858","Crystal Symphony",1,12.27574332,2945.205839,"BL-Blowing","excellent","1'",2011,-0.655427528903359
"1859","Island Princess",1,9.585132298,2985.708628,"DF-Dive-fluke-up","good","1'",2011,-1.43756678573042
"1860","Norwegian Pearl",1,16.31657907,2989.152827,"BL-Blowing","excellent","calm",2011,0.519211333653564
"1861","Island Princess",2,19.05296322,2989.408537,"BL-Blowing","excellent","calm",2011,1.31465647528665
"1862","Norwegian Pearl",2,12.64031334,2991.373483,"SA-Surface-active","excellent","calm",2011,-0.549449919292487
"1863","Volendam",1,15.77185107,2991.629985,"BL-Blowing","excellent","calm",2011,0.360863229966621
"1864","Volendam",1,14.31079653,2993.333405,"BL-Blowing","good","calm",2011,-0.0638537219657188
"1865","Oosterdam",1,18.51348798,3058.012835,"BL-Blowing","good","calm",2011,1.15783530721734
"1866","Sea Princess",1,12.91427003,3169.054865,"RE-Resting","excellent","calm",2011,-0.469812885114233
"1867","Island Princess",1,16.45419737,3185.955379,"BL-Blowing","excellent","calm",2011,0.55921588057904
"1868","Zaandam",1,14.51954832,3483.666777,"DF-Dive-fluke-up","excellent","calm",2011,-0.00317123439806089
"1869","Zaandam",1,11.39208679,3483.802954,"BL-Blowing","excellent","calm",2011,-0.912299464687979
"1870","Coral Princess",1,15.78359677,3487.620803,"RE-Resting","good","calm",2011,0.364277611679101
"1871","Island Princess",2,18.66251814,3487.646108,"SA-Surface-active","excellent","calm",2011,1.20115719121846
"1872","Volendam",1,17.27865041,3490.935543,"BL-Blowing","excellent","1'",2011,0.798877831980356
"1873","Volendam",3,13.51821898,3491.153543,"BL-Blowing","poor-fog","calm",2011,-0.294249721560642
"1874","Island Princess",1,9.717850326,3924.25886,"DF-Dive-fluke-up","good","1'",2011,-1.39898670896023
"1875","Coral Princess",1,10.50737565,3983.99413,"DF-Dive-fluke-up","poor","1'",2011,-1.1694779672245
"1876","Zaandam",1,14.14712981,3984.066497,"BL-Blowing","excellent","calm",2011,-0.111430337723789
"1877","Zuiderdam",1,12.99425067,3984.557079,"BL-Blowing","excellent","1'",2011,-0.446563148225974
"1878","Zuiderdam",1,15.37930877,3984.672377,"BL-Blowing","good","calm",2011,0.246754300699333
"1879","Zuiderdam",1,10.9347196,3984.676088,"DF-Dive-fluke-up","excellent","calm",2011,-1.04525247467668
"1880","Island Princess",4,9.3493737,3984.967098,"BL-Blowing","excellent","calm",2011,-1.50609993791131
"1881","Island Princess",1,9.928041976,3985.105142,"BL-Blowing","good","1'",2011,-1.3378856655251
"1882","Zuiderdam",2,16.95573285,3985.254298,"BL-Blowing","excellent","1'",2011,0.705008261711865
"1883","Island Princess",1,14.24061531,3985.286831,"BL-Blowing","good","calm",2011,-0.0842548452812744
"1884","Island Princess",1,17.67685099,3986.904565,"DF-Dive-fluke-up","good","1'",2011,0.914631578308874
"1885","Norwegian Pearl",2,16.96379736,3987.369923,"BL-Blowing","excellent","calm",2011,0.707352550725215
"1886","Volendam",1,16.66301124,3990.94417,"DF-Dive-fluke-up","excellent","calm",2011,0.619916414309695
"1887","Volendam",3,13.51741676,3991.005027,"BL-Blowing","good","1'",2011,-0.294482920543878
"1888","Zuiderdam",1,12.31737011,3991.690502,"BL-Blowing","excellent","calm",2011,-0.643326951626122
"1889","Zaandam",2,16.81342333,4484.370961,"BL-Blowing","excellent","calm",2011,0.66364001438733
"1890","Zaandam",1,15.91022264,4484.370961,"BL-Blowing","good","calm",2011,0.401086746499065
"1891","Island Princess",1,14.13223211,4485.722023,"BL-Blowing","good","calm",2011,-0.115760980804917
"1892","Volendam",1,14.86713031,4492.779473,"BL-Blowing","excellent","calm",2011,0.097868089800868
"1912","Volendam",1,17.78867349,70.44997822,"BL-Blowing","good","1'",2012,0.947137491029596
"1913","Diamond Princess",1,13.18722486,99.44325515,"BL-Blowing","excellent","calm",2012,-0.39046708368179
"1914","Dawn Princess",1,16.56959776,115.3003621,"BL-Blowing","excellent","1'",2012,0.59276185750924
"1915","Zuiderdam",1,18.49046721,133.8350249,"BL-Blowing","excellent","1'",2012,1.15114335219591
"1916","Sapphire Princess",1,11.9377421,181.3965501,"BL-Blowing","excellent","calm",2012,-0.753681799348193
"1917","Volendam",1,13.05869859,190.7687279,"BL-Blowing","poor-fog","calm",2012,-0.427828649689882
"1918","Volendam",1,12.7635314,218.8374952,"BL-Blowing","excellent","calm",2012,-0.513631407776677
"1919","Zuiderdam",1,18.25244443,295.1997465,"BL-Blowing","good","1'",2012,1.08195202028844
"1920","Zuiderdam",1,17.78973214,295.9539538,"BL-Blowing","excellent","calm",2012,0.947445232177413
"1921","Statendam",1,10.66200354,298.7317801,"BL-Blowing","excellent","1'",2012,-1.1245288675663
"1922","Norwegian Pearl",1,17.42743356,322.0358053,"BL-Blowing","excellent","calm",2012,0.842127912136085
"1923","Volendam",1,18.06222844,335.5968647,"BL-Blowing","good","1'",2012,1.02665774258023
"1924","Statendam",1,15.73757516,346.9106971,"SA-Surface-active","poor","1'",2012,0.350899495128969
"1925","Statendam",1,17.10409452,347.7330192,"DF-Dive-fluke-up","good","1'",2012,0.748135820978743
"1926","Dawn Princess",1,15.2755518,356.2106203,"RE-Resting","good","calm",2012,0.216592973497862
"1927","Sapphire Princess",1,13.11639077,367.4558882,"DF-Dive-fluke-up","poor","calm",2012,-0.411057991121632
"1928","Statendam",1,12.65219906,368.2764838,"BL-Blowing","excellent","calm",2012,-0.545994834877965
"1929","Amsterdam",1,17.09885802,383.0504004,"BL-Blowing","excellent","1'",2012,0.746613612013982
"1930","Statendam",1,16.59758497,386.8524094,"BL-Blowing","excellent","calm",2012,0.600897517198091
"1931","Zuiderdam",1,13.78284154,408.4547038,"DF-Dive-fluke-up","excellent","calm",2012,-0.217326044847155
"1932","Zuiderdam",1,18.50200084,419.1207053,"DF-Dive-fluke-up","excellent","1'",2012,1.15449608684353
"1933","Zuiderdam",1,12.57551714,419.5067251,"BL-Blowing","poor","calm",2012,-0.568285660058741
"1934","Volendam",1,11.16608038,420.2939687,"BL-Blowing","poor-fog","calm",2012,-0.977997733263477
"1935","Volendam",1,12.15417951,435.6031841,"BL-Blowing","excellent","calm",2012,-0.69076516308126
"1936","Statendam",1,13.07085743,435.8537793,"BL-Blowing","excellent","calm",2012,-0.42429417146032
"1937","Norwegian Pearl",1,17.78115028,438.6450148,"BL-Blowing","poor","calm",2012,0.944950553627555
"1938","Volendam",1,13.86399067,442.0321351,"BL-Blowing","excellent","calm",2012,-0.193736637195363
"1939","Volendam",1,19.51364828,450.5739043,"DF-Dive-fluke-up","poor","calm",2012,1.44857396373576
"1940","Statendam",1,15.5380882,461.3223085,"RE-Resting","poor","1'",2012,0.292910220066419
"1941","Zaandam",1,13.62514083,462.0394588,"RE-Resting","good","calm",2012,-0.263168388876808
"1942","Statendam",2,15.11547876,465.9978553,"BL-Blowing","good","1'",2012,0.170061011976875
"1943","Zuiderdam",1,10.64325161,484.7252126,"DF-Dive-fluke-up","poor","1'",2012,-1.12997990470037
"1944","Volendam",1,15.24232712,494.9064159,"BL-Blowing","excellent","calm",2012,0.206934822872953
"1946","Carnival Spirit",1,7.025702041,502.0504563,"BL-Blowing","excellent","calm",2012,-2.18157283593334
"1947","Volendam",1,20.48551154,507.8222355,"DF-Dive-fluke-up","good","1'",2012,1.73108689544482
"1948","Diamond Princess",1,18.66144905,520.9743934,"RE-Resting","good","calm",2012,1.20084641524555
"1949","Volendam",1,14.35028631,542.7889066,"BL-Blowing","excellent","calm",2012,-0.0523743565245911
"1950","Westerdam",1,13.72211492,545.6857363,"DF-Dive-fluke-up","poor","1'",2012,-0.234978791025647
"1951","Zuiderdam",1,18.59723923,547.9820329,"BL-Blowing","poor","calm",2012,1.18218113048861
"1952","Norwegian Pearl",2,13.15807019,553.8766101,"BL-Blowing","excellent","calm",2012,-0.398942114721352
"1953","Statendam",1,16.81345514,573.9968158,"DF-Dive-fluke-up","good","calm",2012,0.663649261301713
"1954","Volendam",1,18.31160112,578.8423857,"BL-Blowing","excellent","calm",2012,1.0991484002834
"1955","Island Princess",1,12.30817932,585.3661355,"BL-Blowing","good","1'",2012,-0.645998641291212
"1956","Statendam",1,11.34765393,585.5208575,"BL-Blowing","excellent","calm",2012,-0.92521574423004
"1958","Sapphire Princess",1,19.25255845,587.8593858,"BL-Blowing","excellent","calm",2012,1.37267722357838
"1959","Island Princess",1,18.17121884,588.7220502,"BL-Blowing","poor","1'",2012,1.05834038632185
"1960","Statendam",1,14.83602328,590.1000737,"BL-Blowing","excellent","1'",2012,0.0888255232138135
"1961","Volendam",1,18.45118007,590.7566109,"DF-Dive-fluke-up","poor","calm",2012,1.13972289259354
"1962","Zuiderdam",1,18.0731498,591.9820328,"BL-Blowing","excellent","calm",2012,1.02983249520114
"1963","Diamond Princess",1,12.89544759,592.1106213,"BL-Blowing","poor","calm",2012,-0.475284418945359
"1964","Volendam",1,19.32719582,597.1733601,"BL-Blowing","excellent","calm",2012,1.39437371431079
"1965","Volendam",1,14.59796665,597.8488691,"BL-Blowing","excellent","calm",2012,0.0196243513801567
"1966","Volendam",1,12.88685734,602.686561,"DF-Dive-fluke-up","excellent","calm",2012,-0.477781536401588
"1967","Carnival Spirit",1,18.84087006,608.2604273,"DF-Dive-fluke-up","excellent","1'",2012,1.25300267799521
"1968","Volendam",1,18.52677288,629.8475467,"DF-Dive-fluke-up","good","calm",2012,1.16169712214639
"1969","Sapphire Princess",1,18.64504547,643.8009796,"DF-Dive-fluke-up","poor","calm",2012,1.19607802480725
"1970","Volendam",1,11.71516597,650.3029588,"BL-Blowing","poor-fog","calm",2012,-0.81838291276898
"1971","Zuiderdam",1,18.6474477,663.4185318,"BL-Blowing","excellent","1'",2012,1.19677633399113
"1972","Sapphire Princess",3,13.21753307,667.7071814,"DF-Dive-fluke-up","poor","calm",2012,-0.381656727724972
"1973","Sapphire Princess",1,11.13692007,672.8021463,"BL-Blowing","excellent","calm",2012,-0.98647440380625
"1974","Zuiderdam",1,18.6047668,685.1433247,"BL-Blowing","excellent","1'",2012,1.18436933530803
"1975","Coral Princess",1,18.04035176,685.3806039,"DF-Dive-fluke-up","good","2'",2012,1.02029836543611
"1976","Statendam",1,11.34403952,686.3829812,"DF-Dive-fluke-up","excellent","calm",2012,-0.926266424513497
"1977","Statendam",1,13.19683291,688.3489624,"BL-Blowing","excellent","calm",2012,-0.387674099848337
"1978","Volendam",1,18.79400263,691.4948205,"BL-Blowing","excellent","1'",2012,1.23937868828809
"1979","Volendam",1,10.98034045,693.2377032,"BL-Blowing","excellent","calm",2012,-1.03199085587595
"1980","Carnival Spirit",1,19.40272026,694.2424023,"BL-Blowing","excellent","calm",2012,1.4163280692476
"1981","Island Princess",1,12.42247499,700.6536649,"BL-Blowing","good","1'",2012,-0.612773797691969
"1982","Volendam",1,13.42287036,704.9657616,"BL-Blowing","good","calm",2012,-0.321966808191341
"1983","Sapphire Princess",3,6.562255152,719.7767504,"BL-Blowing","excellent","calm",2012,-2.3162931661399
"1984","Diamond Princess",2,13.42965935,719.8039091,"RE-Resting","excellent","calm",2012,-0.319993302712552
"1985","Statendam",1,13.15658713,737.5057852,"DF-Dive-fluke-up","excellent","calm",2012,-0.399373228485752
"1986","Volendam",1,17.82134912,744.7198629,"BL-Blowing","excellent","calm",2012,0.956636037179741
"1987","Volendam",1,18.31193716,746.2494774,"DF-Dive-fluke-up","good","calm",2012,1.09924608444277
"1988","Diamond Princess",1,12.53077227,770.0706021,"BL-Blowing","excellent","calm",2012,-0.581292638429999
"1989","Sapphire Princess",1,19.53274152,776.3818001,"BL-Blowing","poor","calm",2012,1.45412421697635
"1990","Statendam",2,17.33356847,784.0749393,"BL-Blowing","good","1'",2012,0.814842075895054
"1991","Zuiderdam",1,12.62515346,784.5619118,"DF-Dive-fluke-up","excellent","1'",2012,-0.553856776017535
"1992","Volendam",2,10.3194847,786.0295026,"BL-Blowing","good","calm",2012,-1.22409637426882
"1993","Zuiderdam",1,14.08269357,786.1982769,"RE-Resting","excellent","calm",2012,-0.130161440976635
"1994","Westerdam",1,12.80195809,786.493861,"DF-Dive-fluke-up","good","1'",2012,-0.502461074156107
"1995","Island Princess",1,15.81259133,787.8935342,"BL-Blowing","excellent","2'",2012,0.372706100013163
"1996","Westerdam",1,12.67497407,788.5252252,"DF-Dive-fluke-up","good","1'",2012,-0.539374320336852
"1997","Volendam",1,12.00332126,790.814647,"DF-Dive-fluke-up","poor-fog","calm",2012,-0.734618458327752
"1998","Volendam",1,17.36003592,790.8881386,"DF-Dive-fluke-up","poor","1'",2012,0.822535953420956
"1999","Volendam",1,19.20658786,791.0104768,"DF-Dive-fluke-up","good","calm",2012,1.35931393813708
"2000","Volendam",1,18.77318119,793.2320344,"DF-Dive-fluke-up","good","calm",2012,1.23332606103186
"2001","Volendam",1,19.39224528,795.0593255,"BL-Blowing","excellent","calm",2012,1.4132830757478
"2002","Island Princess",1,13.10578001,795.6012319,"DF-Dive-fluke-up","excellent","calm",2012,-0.414142454789146
"2003","Volendam",1,18.69287205,796.3820757,"BL-Blowing","excellent","calm",2012,1.20998083180236
"2004","Diamond Princess",1,13.39395142,796.4143286,"DF-Dive-fluke-up","excellent","1'",2012,-0.330373314391933
"2005","Norwegian Pearl",1,18.64710863,797.8499672,"DF-Dive-fluke-up","good","2'",2012,1.19667776903483
"2006","Diamond Princess",1,13.14222961,803.8067057,"BL-Blowing","excellent","calm",2012,-0.403546845530676
"2007","Statendam",2,12.41131431,854.9980059,"DF-Dive-fluke-up","poor","1'",2012,-0.616018118736337
"2008","Norwegian Pearl",1,3.295884937,858.9477733,"RE-Resting","good","calm",2012,-3.26580104802731
"2009","Diamond Princess",1,12.6958498,867.4673768,"DF-Dive-fluke-up","excellent","calm",2012,-0.533305911408762
"2010","Diamond Princess",2,13.19737991,867.9336415,"RE-Resting","excellent","calm",2012,-0.387515091292293
"2011","Volendam",1,19.04696851,880.7417735,"DF-Dive-fluke-up","excellent","calm",2012,1.31291386069615
"2012","Amsterdam",1,14.85962569,884.361895,"BL-Blowing","good","2'",2012,0.0956865563641965
"2013","Statendam",1,17.42524897,885.9605189,"RE-Resting","excellent","calm",2012,0.841492869171828
"2014","Westerdam",3,10.52137159,888.3199984,"DF-Dive-fluke-up","excellent","calm",2012,-1.16540945861412
"2015","Volendam",1,18.33471736,890.8326388,"BL-Blowing","poor","calm",2012,1.10586810767566
"2016","Volendam",2,19.31439237,890.8939721,"DF-Dive-fluke-up","excellent","calm",2012,1.39065185307334
"2017","Statendam",1,12.77643786,891.360652,"BL-Blowing","good","1'",2012,-0.509879602350279
"2018","Island Princess",1,14.77630348,891.8305321,"DF-Dive-fluke-up","excellent","2'",2012,0.0714654516137424
"2019","Statendam",1,10.76994543,895.5785842,"BL-Blowing","excellent","calm",2012,-1.09315101735503
"2020","Statendam",1,15.8292345,897.9986435,"DF-Dive-fluke-up","excellent","calm",2012,0.377544137361784
"2021","Westerdam",1,14.29144126,901.9883536,"BL-Blowing","good","1'",2012,-0.0694801452464182
