"","OBJECTID","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","Event_Date","CPA","ObType","ObOrder","Year_","Ship","Observer","ObLocation","Approx","Species","Count_","IS_WW","WW_Speed","LAT","LONG_","Y_PROJ","X_PROJ","NDateS","NDateD","WptID","DateD","TimeD","DateTim","DateTxt","TimeTxt","TrkID","Vessel_Azi","X_GPS_UTM","Y_GPS_UTM","Vessel_Kts","X_BB_UTM","Y_BB_UTM","X_MM_UTM","Y_MM_UTM","BB_MM_Azi","distance","BB_MM_Bear","Month_","season","Direction","Orientation","Behavior","Clouds","Rain","Wind","SeaState","Visibility"
"2738",4983,"2013-07-07-S","2013-07-07-S-052","2013-07-07-S-052","7/7/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-136.0048757,58.39957226,-136.0048757,"7/7/2013","7/7/2013",531,"7/7/2013","15:13:57","7/7/2013",20130707,"15:13:57",57194,180.7947682,441267.0584,6473635.87,7.689213624,441267.95,6473628.046,441369.3472,6473408.322,155.2278575,241.9920047,-25.56691073,7,1,"WT-With/To","45-45-degrees","SA-Surface-active","100","none","moderate","calm","excellent"
"2739",4974,"2013-06-16-S","2013-06-16-S-077","2013-06-16-S-077","6/16/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-135.9298341,58.33535431,-135.9298341,"6/16/2013","6/16/2013",791,"6/16/2013","16:26:45","6/16/2013",20130616,"16:26:45",79556,136.3621175,445554.1078,6466423.22,16.05138672,445558.4287,6466417.239,445526.4623,6466175.275,187.5258761,244.066563,51.16375856,6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","10","none","light","calm","excellent"
"2740",4858,"2013-07-14-S","2013-07-14-S-077","2013-07-14-S-077","7/14/2013","Y","Single",1,2013,"Volendam","Sara","Port","y","humpback whale",1,"y",13,NA,-135.9995023,58.38255264,-135.9995023,"7/14/2013","7/14/2013",386,"7/14/2013","15:25:35","7/14/2013",20130714,"15:25:35",45688,185.8223643,441552.9539,6471736.356,10.53888513,441551.2175,6471729.185,441335.1289,6471614.729,242.0911262,244.5289967,56.26876183,7,1,"WA-With/Aw","45-45-degrees","BL-Blowing","30","none","moderate","2'","excellent"
"2741",4908,"2013-07-10-S","2013-07-10-S-059","2013-07-10-S-059","7/10/2013","Y","Single",1,2013,"Zuiderdam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-135.9859601,58.40361728,-135.9859601,"7/10/2013","7/10/2013",463,"7/10/2013","15:42:21","7/10/2013",20130710,"15:42:21",51847,180.0430874,442379.189,6474069.852,11.87576415,442380.1782,6474055.552,442628.7385,6474069.665,86.75027412,248.960621,-93.29281329,7,1,"W-With","0-Parallel","BL-Blowing","30","none","strong","1'","excellent"
"2742",5122,"2013-06-23-S","2013-06-23-S-036","2013-06-23-S-036","6/23/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","n","humpback whale",1,"y",13,NA,-135.9571843,58.36487713,-135.9571843,"6/23/2013","6/23/2013",706,"6/23/2013","17:52:09","6/23/2013",20130623,"17:52:09",71416,163.5019865,443999.4444,6469732.51,11.52275136,444000.5615,6469725.217,444030.7392,6469457.755,173.5625608,269.1592737,10.06057423,6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","10","none","light","calm","excellent"
"2743",4981,"2013-07-07-S","2013-07-07-S-050","2013-07-07-S-050","7/7/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","n","humpback whale",1,"y",13,NA,-136.0042927,58.40559047,-136.0042927,"7/7/2013","7/7/2013",529,"7/7/2013","15:11:25","7/7/2013",20130707,"15:11:25",57164,189.2515848,441311.1389,6474305.382,8.746883131,441310.8703,6474297.513,441526.2862,6474055.678,138.3068251,323.8648352,-50.9447597,7,1,"W-With","0-Parallel","BL-Blowing","100","none","moderate","calm","excellent"
"2744",5207,"2013-06-04-S","2013-06-04-S-014","2013-06-04-S-014","6/4/2013","Y","Single",1,2013,"Westerdam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-135.9518632,58.36109337,-135.9518632,"6/4/2013","6/4/2013",867,"6/4/2013","6:35:47","6/4/2013",20130604,"06:35:47",93172,354.1213652,444304.7902,6469306.839,10.25396014,444302.382,6469320.464,443985.645,6469449.742,292.203162,342.1041025,-61.91820318,6,1,"GA-Ag/Away","45-45-degrees","DF-Dive-fluke-up","100","none","light","calm","excellent"
"2745",5123,"2013-06-23-S","2013-06-23-S-038","2013-06-23-S-038","6/23/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-135.8869954,58.31453324,-135.8869954,"6/23/2013","6/23/2013",708,"6/23/2013","18:11:39","6/23/2013",20130623,"18:11:39",71650,103.5389702,448031.8699,6464071.3,14.02500932,448038.7427,6464068.616,448371.7835,6463989.449,103.3715955,342.3209645,-0.167374677,6,1,"A-Away","90-Perpendicular","BL-Blowing","10","none","light","calm","excellent"
"2746",4860,"2013-07-14-S","2013-07-14-S-079","2013-07-14-S-079","7/14/2013","Y","Single",1,2013,"Volendam","Sara","Port","y","humpback whale",1,"y",13,NA,-136.0018395,58.37733742,-136.0018395,"7/14/2013","7/14/2013",388,"7/14/2013","15:27:28","7/14/2013",20130714,"15:27:28",45710,203.0155246,441407.643,6471157.767,10.09396708,441403.8645,6471151.43,441328.9012,6470817.12,192.6385506,342.611623,-10.37697407,7,1,"WT-With/To","45-45-degrees","BL-Blowing","30","none","moderate","2'","excellent"
"2747",5171,"2013-06-16-S","2013-06-16-S-084","2013-06-16-S-084","6/16/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-135.5979492,58.24966578,-135.5979492,"6/16/2013","6/16/2013",798,"6/16/2013","17:06:02","6/16/2013",20130616,"17:06:02",80028,120.190423,464902.3238,6456662.509,18.04847358,464908.1394,6456657.969,465078.1439,6456964.715,28.99608117,350.7056959,-91.19434183,6,1,"W-With","0-Parallel","BL-Blowing","60","none","light","calm","excellent"
"2748",5256,"2013-07-17-S","2013-07-17-S-065","2013-07-17-S-065","7/17/2013","Y","Single",1,2013,"Zuiderdam","Sara","Port","y","humpback whale",1,"y",10,NA,-136.0086708,58.36351097,-136.0086708,"7/17/2013","7/17/2013",293,"7/17/2013","16:21:58","7/17/2013",20130717,"16:21:58",40402,202.6599416,440985.0611,6469624.412,6.551545323,440978.8217,6469612.062,441307.747,6469489.694,110.4063841,350.9498495,-92.25355748,7,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","none","light","calm","poor"
"2749",5305,"2013-07-17-S","2013-07-17-S-060","2013-07-17-S-060","7/17/2013","Y","Single",1,2013,"Zuiderdam","Sara","Port","y","humpback whale",1,"y",10,NA,-135.9933367,58.37504874,-135.9933367,"7/17/2013","7/17/2013",288,"7/17/2013","16:14:46","7/17/2013",20130717,"16:14:46",40315,222.4273633,441901.146,6470895.591,7.950990234,441891.0976,6470886.079,441748.6486,6470526.105,201.5897184,387.1342843,-20.8376449,7,1,"A-Away","90-Perpendicular","BL-Blowing","100","none","light","calm","poor"
"2750",4597,"2013-08-11-S","2013-08-11-S-017","2013-08-11-S-017","8/11/2013","Y","Single",1,2013,"Volendam","Sara","Port","y","humpback whale",1,"n",0,NA,-136.2608919,58.72927291,-136.2608919,"8/11/2013","8/11/2013",17,"8/11/2013","7:25:32","8/11/2013",20130811,"07:25:32",1645,321.1023655,426993.7362,6510593.693,18.4915679,426989.9243,6510600.01,427137.6336,6510966.566,21.94772313,395.197845,60.84535762,8,1,"T-Toward","90-Perpendicular","BL-Blowing","0","none","moderate","calm","excellent"
"2751",4973,"2013-06-16-S","2013-06-16-S-076","2013-06-16-S-076","6/16/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-135.9416361,58.34167871,-135.9416361,"6/16/2013","6/16/2013",790,"6/16/2013","16:24:41","6/16/2013",20130616,"16:24:41",79531,132.6448117,444872.9284,6467136.936,15.7841329,444877.6279,6467131.248,444602.1674,6466842.947,223.6952521,398.7428675,91.05044039,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","10","none","light","calm","excellent"
"2752",4756,"2013-07-24-S","2013-07-24-S-031","2013-07-24-S-031","7/24/2013","Y","Single",1,2013,"Zuiderdam","Sara","Port","y","humpback whale",4,"n",0,NA,-136.4192097,58.27776485,-136.4192097,"7/24/2013","7/24/2013",206,"7/24/2013","17:22:05","7/24/2013",20130724,"17:22:05",28758,239.8173794,416766.0358,6460512.175,20.01068199,416753.6039,6460506.102,416883.8237,6460078.123,163.0767111,447.3505828,-76.74066823,7,1,"G-Against","0-Parallel","BL-Blowing","60","none","moderate","calm","poor-fog"
"2753",4989,"2013-07-07-S","2013-07-07-S-058","2013-07-07-S-058","7/7/2013","N","MultiOb",3,2013,"Volendam","Sara","Starboard","n","humpback whale",2,"y",13,NA,-136.0054012,58.38912296,-136.0054012,"7/7/2013","7/7/2013",537,"7/7/2013","15:19:00","7/7/2013",20130707,"15:19:00",57255,184.9426862,441218.955,6472472.984,6.949727025,441219.2784,6472465.117,440988.4954,6472072.892,210.472357,455.0831847,25.52967081,7,1,"A-Away","90-Perpendicular","BL-Blowing","100","none","moderate","calm","excellent"
"2754",4632,"2013-07-30-S","2013-07-30-S-018","2013-07-30-S-018","7/30/2013","Y","Single",1,2013,"Westerdam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-135.9935719,58.44505683,-135.9935719,"7/30/2013","7/30/2013",154,"7/30/2013","7:03:51","7/30/2013",20130730,"07:03:51",20061,307.5563207,442002.5337,6478689.987,12.18717563,441991.3805,6478697.301,441772.1992,6479133.519,333.3223959,488.1873103,25.76607518,7,1,"G-Against","0-Parallel","DF-Dive-fluke-up","10","none","light","calm","good"
"2755",5288,"2013-07-17-S","2013-07-17-S-025","2013-07-17-S-025","7/17/2013","N","MultiOb",4,2013,"Zuiderdam","Sara","Port","y","humpback whale",1,"y",10,NA,-136.0535502,58.49408954,-136.0535502,"7/17/2013","7/17/2013",253,"7/17/2013","6:42:45","7/17/2013",20130717,"06:42:45",36706,342.6173671,438587.1806,6484202.237,11.99904945,438584.0122,6484215.705,438779.3816,6484663.576,23.56772328,488.6279634,40.9503562,7,1,"U-Unsure","U-Unsure","SA-Surface-active","100","none","light","calm","poor"
"2756",5304,"2013-07-17-S","2013-07-17-S-059","2013-07-17-S-059","7/17/2013","Y","Single",1,2013,"Zuiderdam","Sara","Port","y","humpback whale",1,"y",10,NA,-135.9922148,58.37567361,-135.9922148,"7/17/2013","7/17/2013",287,"7/17/2013","16:14:22","7/17/2013",20130717,"16:14:22",40311,223.8622453,441967.7884,6470964.191,7.930412308,441957.505,6470954.934,442106.6997,6470484.109,162.4176676,493.8979462,-61.44457771,7,1,"W-With","0-Parallel","BL-Blowing","100","none","light","calm","poor"
"2757",5277,"2013-07-17-S","2013-07-17-S-012","2013-07-17-S-012","7/17/2013","Y","Single",1,2013,"Zuiderdam","Sara","Port","y","humpback whale",2,"n",0,NA,-135.9486974,58.331548,-135.9486974,"7/17/2013","7/17/2013",240,"7/17/2013","5:44:33","7/17/2013",20130717,"05:44:33",36007,313.9915902,444443.6503,6466014.868,12.38928652,444434.4166,6466025.172,443963.256,6465877.041,252.5470125,493.8979462,-61.44457771,7,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","80","none","light","calm","good"
"2758",4704,"2013-08-04-S","2013-08-04-S-011","2013-08-04-S-011","8/4/2013","N","MultiOb",2,2013,"Volendam","Sara","Port","y","humpback whale",1,"y",13,NA,-136.0504218,58.49136726,-136.0504218,"8/4/2013","8/4/2013",126,"8/4/2013","14:31:39","8/4/2013",20130804,"14:31:39",14821,158.5805301,438764.7907,6483896.302,14.14963379,438766.3467,6483889.597,439126.806,6483551.794,133.1416108,494.0058802,-25.43891932,8,1,"T-Toward","90-Perpendicular","DN-Dive-no-fluke","100","light","none","calm","poor"
"2759",5112,"2013-06-23-S","2013-06-23-S-031","2013-06-23-S-031","6/23/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-135.9601996,58.38140583,-135.9601996,"6/23/2013","6/23/2013",701,"6/23/2013","17:46:58","6/23/2013",20130623,"17:46:58",71354,180.7841337,443849.3059,6471575.206,11.55391791,443848.206,6471567.911,443377.4081,6471410.727,251.5376194,496.3437821,70.75348571,6,1,"G-Against","0-Parallel","BL-Blowing","10","none","light","calm","excellent"
"2760",4984,"2013-07-07-S","2013-07-07-S-053","2013-07-07-S-053","7/7/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-136.0048554,58.39749657,-136.0048554,"7/7/2013","7/7/2013",532,"7/7/2013","15:14:55","7/7/2013",20130707,"15:14:55",57206,178.0970766,441264.7917,6473404.76,8.056585619,441266.0505,6473396.987,441759.5504,6473334.371,97.23117398,497.4565308,-80.86590259,7,1,"G-Against","0-Parallel","BL-Blowing","100","none","moderate","calm","excellent"
"2761",5156,"2013-06-16-S","2013-06-16-S-060","2013-06-16-S-060","6/16/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"y",20,NA,-136.0011349,58.44624865,-136.0011349,"6/16/2013","6/16/2013",774,"6/16/2013","15:47:54","6/16/2013",20130616,"15:47:54",79090,115.4779932,441563.0527,6478829.225,6.451749236,441569.2216,6478825.178,441348.082,6478378.084,206.3177124,498.7942909,90.8397192,6,1,"W-With","0-Parallel","BL-Blowing","10","none","light","calm","excellent"
"2762",4636,"2013-07-30-S","2013-07-30-S-022","2013-07-30-S-022","7/30/2013","Y","Single",1,2013,"Westerdam","Sara","Starboard","y","humpback whale",2,"n",0,NA,-136.4242707,58.79974729,-136.4242707,"7/30/2013","7/30/2013",158,"7/30/2013","8:55:32","7/30/2013",20130730,"08:55:32",21401,310.9775514,417701.6681,6518629.126,15.42957831,417690.9713,6518637.093,418029.4022,6519006.439,42.49890303,500.9515345,91.5213516,7,1,"G-Against","0-Parallel","BL-Blowing","0","none","none","calm","excellent"
"2763",5150,"2013-06-16-S","2013-06-16-S-054","2013-06-16-S-054","6/16/2013","N","MultiOb",2,2013,"Volendam","Sara","Starboard","n","humpback whale",2,"y",20,NA,-136.0514124,58.4868334,-136.0514124,"6/16/2013","6/16/2013",768,"6/16/2013","15:30:02","6/16/2013",20130616,"15:30:02",78876,167.0215895,438699.1496,6483392.437,14.36651556,438699.8169,6483385.089,439143.2124,6483114.723,121.3732843,519.3240044,-45.64830523,6,1,"W-With","0-Parallel","BL-Blowing","10","none","light","calm","excellent"
"2764",4781,"2013-07-14-S","2013-07-14-S-056","2013-07-14-S-056","7/14/2013","N","MultiOb",3,2013,"Volendam","Sara","Port","n","humpback whale",2,"y",13,NA,-136.0451191,58.49287617,-136.0451191,"7/14/2013","7/14/2013",365,"7/14/2013","14:39:01","7/14/2013",20130714,"14:39:01",45129,166.9779942,439076.5148,6484059.474,9.74637453,439077.1876,6484052.127,439012.5204,6483536.622,187.1500846,519.5451831,20.17209041,7,1,"T-Toward","90-Perpendicular","BL-Blowing","10","none","moderate","1'","excellent"
"2765",4755,"2013-07-24-S","2013-07-24-S-030","2013-07-24-S-030","7/24/2013","Y","Single",1,2013,"Zuiderdam","Sara","Port","n","humpback whale",1,"n",0,NA,-136.4147897,58.27908081,-136.4147897,"7/24/2013","7/24/2013",205,"7/24/2013","17:21:36","7/24/2013",20130724,"17:21:36",28752,243.6281335,417028.3113,6460653.218,20.3669564,417015.5033,6460647.984,417260.5299,6460184.839,152.1189282,523.9666112,-91.50920532,7,1,"G-Against","0-Parallel","BL-Blowing","100","light","moderate","calm","poor"
"2766",4994,"2013-07-07-S","2013-07-07-S-063","2013-07-07-S-063","7/7/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","n","humpback whale",1,"y",13,NA,-136.0078242,58.37655379,-136.0078242,"7/7/2013","7/7/2013",542,"7/7/2013","15:25:40","7/7/2013",20130707,"15:25:40",57335,191.5051977,441056.3397,6471075.752,7.754480291,441055.7618,6471067.899,441136.8118,6470536.966,171.3204837,537.0839123,-20.18471404,7,1,"GA-Ag/Away","45-45-degrees","DF-Dive-fluke-up","100","none","moderate","calm","excellent"
"2767",5129,"2013-06-16-S","2013-06-16-S-007","2013-06-16-S-007","6/16/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","n","humpback whale",2,"n",0,NA,-135.5156903,58.26893552,-135.5156903,"6/16/2013","6/16/2013",721,"6/16/2013","5:24:29","6/16/2013",20130616,"05:24:29",75357,293.2843226,469747.0139,6458768.017,13.66025188,469740.6946,6458771.825,469344.1068,6458408.842,227.5332078,537.6231022,-65.75111476,6,1,"G-Against","0-Parallel","BL-Blowing","30","none","light","calm","good"
"2768",4881,"2013-07-10-S","2013-07-10-S-035","2013-07-10-S-035","7/10/2013","N","MultiOb",2,2013,"Zuiderdam","Sara","Starboard","n","humpback whale",2,"y",13,NA,-136.0549326,58.56043548,-136.0549326,"7/10/2013","7/10/2013",439,"7/10/2013","14:42:23","7/10/2013",20130710,"14:42:23",51128,183.2867744,438622.6084,6491590.046,12.48562979,438622.7869,6491575.712,438316.472,6491123.763,214.1280264,545.9730366,30.84125203,7,1,"W-With","0-Parallel","BL-Blowing","20","none","moderate","1'","excellent"
"2769",4861,"2013-07-14-S","2013-07-14-S-080","2013-07-14-S-080","7/14/2013","N","MultiOb",2,2013,"Volendam","Sara","Port","n","humpback whale",1,"y",13,NA,-136.0043465,58.37449461,-136.0043465,"7/14/2013","7/14/2013",389,"7/14/2013","15:28:34","7/14/2013",20130714,"15:28:34",45724,205.3123786,441256.3072,6470843.458,10.37242191,441252.2778,6470837.277,440750.4293,6470610.912,245.7216702,550.5387416,40.40929167,7,1,"A-Away","90-Perpendicular","RE-Resting","30","none","moderate","2'","excellent"
"2770",4982,"2013-07-07-S","2013-07-07-S-051","2013-07-07-S-051","7/7/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-136.0048828,58.40119617,-136.0048828,"7/7/2013","7/7/2013",530,"7/7/2013","15:13:16","7/7/2013",20130707,"15:13:16",57186,181.207985,441269.343,6473816.67,7.60000264,441270.1781,6473808.84,441511.3065,6473267.858,155.9763646,592.2879103,-25.23162046,7,1,"G-Against","0-Parallel","BL-Blowing","100","none","moderate","calm","excellent"
"2771",4792,"2013-07-14-S","2013-07-14-S-067","2013-07-14-S-067","7/14/2013","N","MultiOb",2,2013,"Volendam","Sara","Port","y","humpback whale",1,"y",13,NA,-135.9984386,58.44227537,-135.9984386,"7/14/2013","7/14/2013",376,"7/14/2013","15:04:55","7/14/2013",20130714,"15:04:55",45440,181.7983136,441713.8605,6478384.527,8.04263135,441712.6316,6478377.252,441747.359,6477785.679,176.6403944,592.5911761,-5.157919154,7,1,"T-Toward","90-Perpendicular","BL-Blowing","30","none","moderate","2'","excellent"
"2772",5049,"2013-06-30-S","2013-06-30-S-057","2013-06-30-S-057","6/30/2013","N","MultiOb",2,2013,"Volendam","Sara","Starboard","n","humpback whale",1,"y",13,NA,-135.9918869,58.38218216,-135.9918869,"6/30/2013","6/30/2013",612,"6/30/2013","16:11:42","6/30/2013",20130630,"16:11:42",63104,196.364368,441997.6436,6471688.519,10.50146546,441996.5435,6471681.223,441827.5302,6471109.193,196.4604252,596.4762223,0.096057151,6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","50","none","moderate","1'","excellent"
"2773",5047,"2013-06-30-S","2013-06-30-S-055","2013-06-30-S-055","6/30/2013","N","MultiOb",2,2013,"Volendam","Sara","Starboard","n","humpback whale",1,"y",13,NA,-135.9882958,58.38834621,-135.9882958,"6/30/2013","6/30/2013",610,"6/30/2013","16:09:36","6/30/2013",20130630,"16:09:36",63079,195.8926299,442217.7143,6472371.687,11.37124825,442216.6743,6472364.383,441847.3131,6471859.86,216.2078348,625.2772246,20.3152049,6,1,"A-Away","90-Perpendicular","BL-Blowing","50","none","moderate","1'","excellent"
"2774",5178,"2013-06-09-S","2013-06-09-S-019","2013-06-09-S-019","6/9/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","n","humpback whale",1,"y",13,NA,-135.9563141,58.3642925,-135.9563141,"6/9/2013","6/9/2013",822,"6/9/2013","6:37:28","6/9/2013",20130609,"06:37:28",84822,341.4985085,444049.4341,6469666.697,10.20303249,444045.5333,6469673.627,443896.0899,6470305.348,346.6904765,649.1567991,5.191967975,6,1,"T-Toward","90-Perpendicular","BL-Blowing","30","none","light","calm","good"
"2775",4955,"2013-06-30-S","2013-06-30-S-063","2013-06-30-S-063","6/30/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-136.0016052,58.36821221,-136.0016052,"6/30/2013","6/30/2013",618,"6/30/2013","16:16:24","6/30/2013",20130630,"16:16:24",63161,205.2694853,441406.2252,6470141.635,10.82260265,441404.009,6470134.598,440818.604,6470419.02,295.9130228,650.8416299,90.64353744,6,1,"W-With","0-Parallel","BL-Blowing","50","none","moderate","1'","excellent"
"2776",4688,"2013-08-07-S","2013-08-07-S-045","2013-08-07-S-045","8/7/2013","Y","Single",1,2013,"Zuiderdam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-135.9844621,58.39320093,-135.9844621,"8/7/2013","8/7/2013",102,"8/7/2013","15:55:07","8/7/2013",20130807,"15:55:07",11127,197.4612978,442449.7583,6472908.889,13.86634601,442446.5714,6472895.425,442024.0983,6472353.381,217.9331485,687.2368336,20.47185069,8,1,"W-With","0-Parallel","DF-Dive-fluke-up","30","none","moderate","calm","excellent"
"2777",5130,"2013-06-16-S","2013-06-16-S-008","2013-06-16-S-008","6/16/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","n","humpback whale",2,"n",0,NA,-135.547717,58.27501592,-135.547717,"6/16/2013","6/16/2013",722,"6/16/2013","5:29:20","6/16/2013",20130616,"05:29:20",75416,290.4663832,467873.698,6459459.812,13.38387844,467867.1991,6459463.304,467222.7429,6459702.759,290.3830444,687.5042202,-0.083338833,6,1,"A-Away","90-Perpendicular","BL-Blowing","30","none","light","calm","good"
"2778",4635,"2013-07-30-S","2013-07-30-S-021","2013-07-30-S-021","7/30/2013","Y","Single",1,2013,"Westerdam","Sara","Starboard","y","humpback whale",1,"y",13,NA,-136.0544199,58.48561694,-136.0544199,"7/30/2013","7/30/2013",157,"7/30/2013","7:18:40","7/30/2013",20130730,"07:18:40",20239,352.6703553,438521.6856,6483259.751,14.02259263,438518.997,6483272.815,438996.0222,6483774.319,43.56700231,692.1409892,50.89664702,7,1,"U-Unsure","U-Unsure","BL-Blowing","10","none","light","calm","good"
"2779",5275,"2013-07-17-S","2013-07-17-S-010","2013-07-17-S-010","7/17/2013","Y","Single",1,2013,"Zuiderdam","Sara","Port","y","humpback whale",1,"n",0,NA,-135.943943,58.32952243,-135.943943,"7/17/2013","7/17/2013",238,"7/17/2013","5:43:34","7/17/2013",20130717,"05:43:34",35995,304.3320253,444718.8965,6465785.443,11.75122607,444708.0647,6465794.052,443972.7126,6465711.385,263.5858645,739.9841082,-40.74616083,7,1,"WA-With/Aw","45-45-degrees","BL-Blowing","80","none","light","calm","good"
"2780",4627,"2013-08-11-S","2013-08-11-S-051","2013-08-11-S-051","8/11/2013","N","MultiOb",3,2013,"Volendam","Sara","Port","y","humpback whale",1,"n",0,NA,-135.6285147,58.26166045,-135.6285147,"8/11/2013","8/11/2013",51,"8/11/2013","16:05:57","8/11/2013",20130811,"16:05:57",4157,121.8256796,463120.7208,6458014.26,18.40556923,463126.4045,6458009.556,463720.9296,6457564.827,126.7979688,742.4579213,4.97228917,8,1,"U-Unsure","U-Unsure","BL-Blowing","0","none","light","1'","excellent"
"2781",4758,"2013-07-21-S","2013-07-21-S-007","2013-07-21-S-007","7/21/2013","N","MultiOb",3,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-136.1139885,58.64198159,-136.1139885,"7/21/2013","7/21/2013",214,"7/21/2013","13:43:30","7/21/2013",20130721,"13:43:30",32113,140.3996215,435337.5338,6500724.392,18.1476958,435342.9639,6500719.397,435397.6741,6499976.981,175.7853778,744.4296207,35.38575625,7,1,"T-Toward","90-Perpendicular","BL-Blowing","100","none","moderate","calm","good"
"2782",4953,"2013-06-30-S","2013-06-30-S-061","2013-06-30-S-061","6/30/2013","N","MultiOb",2,2013,"Volendam","Sara","Starboard","y","humpback whale",2,"y",13,NA,-135.9990687,58.37194056,-135.9990687,"6/30/2013","6/30/2013",616,"6/30/2013","16:15:09","6/30/2013",20130630,"16:15:09",63146,199.4640358,441560.7636,6470554.515,11.88959926,441559.2706,6470547.289,440838.3332,6470353.678,254.967672,746.4823204,55.50363626,6,1,"G-Against","0-Parallel","BL-Blowing","50","none","moderate","1'","excellent"
"2783",5098,"2013-06-09-S","2013-06-09-S-027","2013-06-09-S-027","6/9/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","y","humpback whale",1,"y",20,NA,-136.0671007,58.51730179,-136.0671007,"6/9/2013","6/9/2013",830,"6/9/2013","15:26:19","6/9/2013",20130609,"15:26:19",87221,182.918904,437838.3898,6486798.995,15.76403217,437839.4901,6486791.119,438587.2442,6486760.812,92.32095194,748.3679273,-90.59795208,6,1,"G-Against","0-Parallel","BL-Blowing","0","none","moderate","1'","excellent"
"2784",4914,"2013-07-10-S","2013-07-10-S-065","2013-07-10-S-065","7/10/2013","Y","Single",1,2013,"Zuiderdam","Sara","Starboard","y","humpback whale",2,"y",13,NA,-136.0031002,58.37305108,-136.0031002,"7/10/2013","7/10/2013",469,"7/10/2013","15:51:54","7/10/2013",20130710,"15:51:54",51962,219.4601747,441326.8035,6470681.659,12.76431447,441318.4873,6470669.983,440995.6132,6469953.588,204.2607392,785.7925646,-15.19943553,7,1,"T-Toward","90-Perpendicular","BL-Blowing","30","none","strong","1'","excellent"
"2785",5307,"2013-07-17-S","2013-07-17-S-080","2013-07-17-S-080","7/17/2013","Y","Single",1,2013,"Zuiderdam","Sara","Port","y","humpback whale",1,"n",0,NA,-136.3894617,58.28189353,-136.3894617,"7/17/2013","7/17/2013",308,"7/17/2013","17:17:16","7/17/2013",20130717,"17:17:16",41065,246.3301796,418520.0261,6460935.415,17.31925516,418506.9856,6460930.791,417762.2561,6460679.369,251.345236,786.0247472,5.015056401,7,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","none","light","calm","poor"
"2786",5052,"2013-06-30-S","2013-06-30-S-060","2013-06-30-S-060","6/30/2013","Y","Single",1,2013,"Volendam","Sara","Starboard","n","humpback whale",1,"y",13,NA,-135.9967301,58.37501094,-135.9967301,"6/30/2013","6/30/2013",615,"6/30/2013","16:14:08","6/30/2013",20130630,"16:14:08",63133,204.2337541,441702.6167,6470894.317,11.37777792,441700.5281,6470887.241,440941.5332,6470679.436,254.688277,786.9281615,50.45452282,6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","50","none","moderate","1'","excellent"
"2787",4724,"2013-07-30-S","2013-07-30-S-014","2013-07-30-S-014","7/30/2013","Y","Single",1,2013,"Westerdam","Sara","Starboard","y","humpback whale",1,"n",0,NA,-135.8889125,58.31681974,-135.8889125,"7/30/2013","7/30/2013",150,"7/30/2013","6:14:28","7/30/2013",20130730,"06:14:28",19469,295.0572534,447922.9136,6464327.343,11.9104806,447910.4418,6464332.07,447123.0546,6464328.143,269.7141946,787.3969649,-25.34305877,7,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","40","none","strong","2'","excellent"
