Event_Date,Ship,Observer,Object,Estimate,Exact
9/28/2009,Zaandam,Nat,Ice,250,311
9/28/2009,Zaandam,Karin,Bird,250,216
9/28/2009,Zaandam,Karin,Bird,300,400
9/28/2009,Zaandam,Karin,Bird,300,322
9/28/2009,Zaandam,Karin,Bird,300,309
9/28/2009,Zaandam,Nat,Ice,400,476
9/28/2009,Zaandam,Karin,Bird,400,229
9/28/2009,Zaandam,Karin,Bird,400,347
9/28/2009,Zaandam,Nat,Ice,500,443
9/28/2009,Zaandam,Nat,Ice,750,865
9/28/2009,Zaandam,Nat,Land,1100,803
9/28/2009,Zaandam,Nat,Land,1500,1406
9/28/2009,Zaandam,Nat,Land,2000,1860
9/28/2009,Zaandam,Nat,Land,3000,3254
5/11/2010,Oosterdam,Nat,bouy,430,332
5/11/2010,Oosterdam,Nat,bouy,600,437
5/11/2010,Oosterdam,Nat,bouy,800,1118
5/11/2010,Oosterdam,Nat,bouy,1400,933
5/11/2010,Oosterdam,Nat,bouy,1500,1405
5/11/2010,Oosterdam,Nat,Land,1500,2185
5/11/2010,Oosterdam,Nat,Boat,1800,1909
5/11/2010,Oosterdam,Nat,Land,2600,3502
5/11/2010,Oosterdam,Nat,Land,2800,2697
5/11/2010,Oosterdam,Nat,Land,5000,5672
5/12/2010,Amsterdam,Nat,Ice,600,548
5/12/2010,Amsterdam,Nat,Land,700,983
5/12/2010,Amsterdam,Nat,Land,1200,1988
5/13/2010,Norwegian Pearl,Nat,bouy,70,74
5/13/2010,Norwegian Pearl,Nat,bouy,150,185
5/13/2010,Norwegian Pearl,Nat,bouy,300,315
5/13/2010,Norwegian Pearl,Nat,bouy,500,448
5/13/2010,Norwegian Pearl,Nat,Land,600,723
5/13/2010,Norwegian Pearl,Nat,sea otter,1200,983
5/13/2010,Norwegian Pearl,Nat,Land,1500,1300
5/13/2010,Norwegian Pearl,Nat,Land,2100,2677
5/13/2010,Norwegian Pearl,Nat,Land,4000,3905
5/13/2010,Norwegian Pearl,Nat,Land,4500,5028
5/14/2010,Ryndam,Nat,Ice,75,76
5/14/2010,Ryndam,Nat,Ice,200,141
5/14/2010,Ryndam,Nat,Ice,260,199
5/14/2010,Ryndam,Nat,Ice,280,240
5/14/2010,Ryndam,Nat,Ice,300,357
5/14/2010,Ryndam,Nat,Ice,450,319
5/14/2010,Ryndam,Nat,Ice,500,407
5/14/2010,Ryndam,Nat,Ice,600,541
5/14/2010,Ryndam,Nat,Ice,600,508
5/14/2010,Ryndam,Nat,Land,900,568
5/16/2010,Volendam,Nat,Ice,95,83
5/16/2010,Volendam,Nat,Ice,120,121
5/16/2010,Volendam,Nat,Ice,200,224
5/16/2010,Volendam,Nat,Ice,200,195
5/16/2010,Volendam,Nat,Ice,240,210
5/16/2010,Volendam,Nat,Ice,250,215
5/16/2010,Volendam,Nat,Ice,300,332
5/16/2010,Volendam,Nat,Ice,370,317
5/16/2010,Volendam,Nat,Ice,400,411
5/16/2010,Volendam,Nat,Ice,500,466
5/17/2010,Amsterdam,Nat,Ice,90,123
5/17/2010,Diamond Princess,Nat,Ice,150,197
5/17/2010,Amsterdam,Nat,Bird,150,159
5/17/2010,Amsterdam,Nat,Ice,150,174
5/17/2010,Diamond Princess,Nat,Ice,200,184
5/17/2010,Amsterdam,Nat,Ice,200,262
5/17/2010,Diamond Princess,Nat,Ice,240,219
5/17/2010,Diamond Princess,Nat,Ice,300,265
5/17/2010,Amsterdam,Nat,Ice,300,310
5/17/2010,Diamond Princess,Nat,bouy,600,631
5/17/2010,Diamond Princess,Nat,Ice,600,559
5/17/2010,Diamond Princess,Nat,Ice,650,669
5/17/2010,Amsterdam,Nat,Ice,650,480
5/17/2010,Amsterdam,Nat,Ice,650,811
5/17/2010,Diamond Princess,Nat,Ice,720,595
5/17/2010,Diamond Princess,Nat,Ice,1500,1153
5/17/2010,Amsterdam,Nat,Boat,2500,2303
5/17/2010,Amsterdam,Nat,Ice,2700,1630
5/17/2010,Amsterdam,Nat,Land,4000,3815
5/21/2010,Statendam,Nat,Ice,100,87
5/21/2010,Statendam,Nat,Ice,130,103
5/21/2010,Statendam,Nat,Ice,150,138
5/21/2010,Statendam,Nat,Ice,250,273
5/21/2010,Statendam,Nat,Ice,270,278
5/21/2010,Statendam,Nat,Ice,400,411
5/21/2010,Statendam,Nat,Ice,450,386
5/21/2010,Statendam,Nat,Ice,450,318
5/21/2010,Statendam,Nat,Ice,1000,1203
5/21/2010,Statendam,Nat,Ice,2000,1883
5/23/2010,Volendam,Nat,Ice,100,78
5/23/2010,Volendam,Nat,Ice,100,91
5/23/2010,Volendam,Nat,Ice,150,158
5/23/2010,Volendam,Nat,Ice,250,267
5/23/2010,Volendam,Nat,Ice,350,394
5/23/2010,Volendam,Nat,bouy,500,439
5/23/2010,Volendam,Nat,Ice,550,348
5/23/2010,Volendam,Nat,Land,1200,1247
5/23/2010,Volendam,Nat,Land,2800,1822
5/23/2010,Volendam,Nat,Land,3500,2720
5/24/2010,Zaandam,Nat,Ice,100,90
5/24/2010,Zaandam,Nat,Ice,110,99
5/24/2010,Zaandam,Nat,Ice,160,163
5/24/2010,Zaandam,Nat,Ice,180,184
5/24/2010,Zaandam,Nat,Ice,230,331
5/24/2010,Zaandam,Nat,Ice,380,304
5/24/2010,Zaandam,Nat,Ice,400,358
5/24/2010,Zaandam,Nat,Ice,400,359
5/24/2010,Zaandam,Nat,bouy,800,843
5/24/2010,Zaandam,Nat,Ice,900,1040
5/26/2010,Island Princess,Nat,Ice,100,100
5/26/2010,Island Princess,Nat,Ice,150,188
5/26/2010,Island Princess,Nat,Ice,200,213
5/26/2010,Island Princess,Nat,Ice,350,349
5/26/2010,Island Princess,Nat,Ice,450,385
5/26/2010,Island Princess,Nat,Ice,450,320
5/26/2010,Island Princess,Nat,Ice,450,512
5/26/2010,Island Princess,Nat,Ice,650,647
5/26/2010,Island Princess,Nat,bouy,700,776
5/26/2010,Island Princess,Nat,Ice,750,822
5/28/2010,Ryndam,Nat,Ice,70,74
5/28/2010,Ryndam,Nat,Ice,120,140
5/28/2010,Ryndam,Nat,Ice,150,148
5/28/2010,Ryndam,Nat,Ice,300,402
5/28/2010,Ryndam,Nat,Ice,350,308
5/28/2010,Ryndam,Nat,Ice,450,447
5/28/2010,Ryndam,Nat,Ice,450,490
5/28/2010,Ryndam,Nat,Ice,500,434
5/28/2010,Ryndam,Nat,Ice,650,720
5/28/2010,Ryndam,Nat,Ice,1000,1443
5/29/2010,Royal Princess,Nat,Ice,180,185
5/29/2010,Royal Princess,Nat,Ice,320,349
5/29/2010,Royal Princess,Nat,Ice,450,381
5/29/2010,Royal Princess,Nat,Ice,450,433
5/29/2010,Royal Princess,Nat,Ice,500,559
5/29/2010,Royal Princess,Nat,Boat,500,510
5/29/2010,Royal Princess,Nat,Ice,800,747
5/29/2010,Royal Princess,Nat,Ice,1000,1334
5/29/2010,Royal Princess,Nat,Ice,1100,1346
5/29/2010,Royal Princess,Nat,Boat,1400,1071
5/30/2010,Volendam,Nat,Ice,100,87
5/30/2010,Volendam,Nat,Ice,150,194
5/30/2010,Volendam,Nat,Ice,150,168
5/30/2010,Volendam,Nat,Ice,160,141
5/30/2010,Volendam,Nat,Ice,350,432
5/30/2010,Volendam,Nat,Ice,600,443
5/30/2010,Volendam,Nat,Ice,600,631
5/30/2010,Volendam,Nat,Ice,700,676
5/30/2010,Volendam,Nat,Ice,800,529
5/30/2010,Volendam,Nat,Ice,1700,1417
5/31/2010,Zaandam,Nat,Ice,90,94
5/31/2010,Zaandam,Nat,Ice,180,165
5/31/2010,Zaandam,Nat,Ice,300,316
5/31/2010,Zaandam,Nat,Ice,300,297
5/31/2010,Zaandam,Nat,Ice,400,430
5/31/2010,Zaandam,Nat,Ice,500,432
5/31/2010,Zaandam,Nat,wood,500,528
5/31/2010,Zaandam,Nat,Ice,600,512
5/31/2010,Zaandam,Nat,Ice,1000,958
5/31/2010,Zaandam,Nat,wood,1100,1027
6/4/2010,Statendam,Nat,Ice,65,71
6/4/2010,Statendam,Nat,Ice,100,110
6/4/2010,Statendam,Nat,Ice,110,159
6/4/2010,Statendam,Nat,Ice,160,183
6/4/2010,Statendam,Nat,Ice,200,234
6/4/2010,Statendam,Nat,Ice,250,240
6/4/2010,Statendam,Nat,Ice,350,324
6/4/2010,Statendam,Nat,Ice,500,461
6/4/2010,Statendam,Nat,Ice,900,951
6/4/2010,Statendam,Nat,Ice,2000,2150
6/6/2010,Volendam,Nat,Ice,120,132
6/6/2010,Volendam,Nat,Ice,180,190
6/6/2010,Volendam,Nat,Ice,300,342
6/6/2010,Volendam,Nat,Ice,300,304
6/6/2010,Volendam,Nat,Ice,450,426
6/6/2010,Volendam,Nat,Ice,600,697
6/6/2010,Volendam,Nat,Ice,1000,964
6/6/2010,Volendam,Nat,Ice,1100,1562
6/6/2010,Volendam,Nat,Land,2100,2249
6/6/2010,Volendam,Nat,Ice,2100,2767
6/7/2010,Coral Princess,Nat,Ice,200,202
6/7/2010,Coral Princess,Nat,Ice,250,299
6/7/2010,Coral Princess,Nat,Ice,400,381
6/7/2010,Coral Princess,Nat,Ice,450,387
6/7/2010,Coral Princess,Nat,Ice,450,413
6/7/2010,Coral Princess,Nat,Ice,500,411
6/7/2010,Coral Princess,Nat,Ice,650,693
6/7/2010,Coral Princess,Nat,Ice,700,768
6/7/2010,Coral Princess,Nat,Ice,900,1413
6/7/2010,Coral Princess,Nat,Ice,1100,1364
6/9/2010,Zuiderdam,Nat,Ice,120,112
6/9/2010,Zuiderdam,Nat,Ice,180,165
6/9/2010,Zuiderdam,Nat,Ice,270,275
6/9/2010,Zuiderdam,Nat,Ice,300,274
6/9/2010,Zuiderdam,Nat,Ice,300,355
6/9/2010,Zuiderdam,Nat,Ice,350,295
6/9/2010,Zuiderdam,Nat,Ice,750,675
6/9/2010,Zuiderdam,Nat,Ice,850,717
6/9/2010,Zuiderdam,Nat,Ice,900,1151
6/9/2010,Zuiderdam,Nat,Ice,1000,793
6/12/2010,Royal Princess,Nat,Ice,50,44
6/12/2010,Royal Princess,Nat,Ice,150,143
6/12/2010,Royal Princess,Nat,Ice,150,133
6/12/2010,Royal Princess,Nat,Ice,190,188
6/12/2010,Royal Princess,Nat,Ice,230,178
6/12/2010,Royal Princess,Nat,Ice,500,478
6/12/2010,Royal Princess,Nat,Ice,675,588
6/13/2010,Volendam,Nat,Ice,90,92
6/13/2010,Volendam,Nat,Ice,140,137
6/13/2010,Volendam,Nat,Ice,400,289
6/13/2010,Volendam,Nat,Ice,550,578
6/13/2010,Volendam,Nat,Land,900,718
6/13/2010,Volendam,Nat,Land,1100,1017
6/13/2010,Volendam,Nat,Land,2200,2462
6/14/2010,Diamond Princess,Nat,Ice,150,190
6/14/2010,Diamond Princess,Nat,Ice,270,311
6/14/2010,Diamond Princess,Nat,Ice,300,324
6/14/2010,Diamond Princess,Nat,Ice,300,269
6/14/2010,Diamond Princess,Nat,Ice,450,478
6/14/2010,Diamond Princess,Nat,Ice,450,454
6/14/2010,Diamond Princess,Nat,Ice,850,871
6/14/2010,Diamond Princess,Nat,Ice,1000,1190
6/14/2010,Diamond Princess,Nat,Ice,1000,903
6/14/2010,Diamond Princess,Nat,Ice,1600,1407
6/18/2010,Statendam,Nat,Ice,90,91
6/18/2010,Statendam,Nat,Ice,130,110
6/18/2010,Statendam,Nat,Ice,300,306
6/18/2010,Statendam,Nat,Ice,350,216
6/18/2010,Statendam,Nat,Ice,380,272
6/18/2010,Statendam,Nat,Ice,450,452
6/18/2010,Statendam,Nat,Ice,700,642
6/18/2010,Statendam,Nat,Ice,700,717
6/18/2010,Statendam,Nat,Land,2500,1364
6/18/2010,Statendam,Nat,Land,2600,3059
6/20/2010,Volendam,Nat,Ice,110,105
6/20/2010,Volendam,Nat,Ice,160,185
6/20/2010,Volendam,Nat,Ice,250,254
6/20/2010,Volendam,Nat,Ice,250,201
6/20/2010,Volendam,Nat,Ice,300,212
6/20/2010,Volendam,Nat,Ice,400,380
6/20/2010,Volendam,Nat,Ice,800,942
6/20/2010,Volendam,Nat,Ice,1000,983
6/20/2010,Volendam,Nat,Ice,1600,1508
6/20/2010,Volendam,Nat,Ice,2000,1936
6/21/2010,Coral Princess,Nat,Ice,100,130
6/21/2010,Coral Princess,Nat,Ice,150,210
6/21/2010,Coral Princess,Nat,Ice,300,315
6/21/2010,Coral Princess,Nat,Ice,500,570
6/21/2010,Coral Princess,Nat,Ice,500,524
6/21/2010,Coral Princess,Nat,Ice,700,604
6/21/2010,Coral Princess,Nat,Land,1300,1232
6/21/2010,Coral Princess,Nat,Land,2000,2692
6/21/2010,Coral Princess,Nat,Land,2400,2016
6/21/2010,Coral Princess,Nat,Land,4500,4604
6/23/2010,Island Princess,Nat,Ice,230,160
6/23/2010,Island Princess,Nat,Ice,300,399
6/23/2010,Island Princess,Nat,Ice,300,329
6/23/2010,Island Princess,Nat,Ice,350,469
6/23/2010,Island Princess,Nat,Ice,400,363
6/23/2010,Island Princess,Nat,Ice,400,423
6/23/2010,Island Princess,Nat,Ice,450,496
6/23/2010,Island Princess,Nat,Ice,750,622
6/23/2010,Island Princess,Nat,Ice,900,1125
6/23/2010,Island Princess,Nat,Ice,1200,1239
6/25/2010,Ryndam,Nat,Ice,70,66
6/25/2010,Ryndam,Nat,Ice,90,93
6/25/2010,Ryndam,Nat,Ice,180,159
6/25/2010,Ryndam,Nat,Ice,200,226
6/25/2010,Ryndam,Nat,Ice,200,212
6/25/2010,Ryndam,Nat,Ice,260,239
6/25/2010,Ryndam,Nat,Ice,500,384
6/25/2010,Ryndam,Nat,Ice,1000,922
6/25/2010,Ryndam,Nat,Ice,1000,1023
6/25/2010,Ryndam,Nat,Land,1200,1384
6/26/2010,Royal Princess,Nat,Ice,80,86
6/26/2010,Royal Princess,Nat,Ice,90,89
6/26/2010,Royal Princess,Nat,Ice,150,172
6/26/2010,Royal Princess,Nat,Ice,180,152
6/26/2010,Royal Princess,Nat,Ice,400,406
6/26/2010,Royal Princess,Nat,Ice,500,439
6/26/2010,Royal Princess,Nat,Ice,650,958
6/26/2010,Royal Princess,Nat,Land,1000,1229
6/26/2010,Royal Princess,Nat,Ice,1200,1190
6/26/2010,Royal Princess,Nat,Boat,3500,3152
6/27/2010,Volendam,Nat,Ice,100,94
6/27/2010,Volendam,Nat,Ice,150,184
6/27/2010,Volendam,Nat,Ice,230,226
6/27/2010,Volendam,Nat,Ice,300,280
6/27/2010,Volendam,Nat,Ice,350,369
6/27/2010,Volendam,Nat,Ice,400,516
6/27/2010,Volendam,Nat,Ice,550,529
6/27/2010,Volendam,Nat,Land,1700,1628
6/27/2010,Volendam,Nat,Land,2400,2650
6/27/2010,Volendam,Nat,Boat,4500,5781
6/28/2010,Diamond Princess,Nat,Ice,150,171
6/28/2010,Diamond Princess,Nat,Ice,300,332
6/28/2010,Diamond Princess,Nat,Ice,400,519
6/28/2010,Diamond Princess,Nat,Ice,400,459
6/28/2010,Diamond Princess,Nat,Ice,500,465
6/28/2010,Diamond Princess,Nat,Ice,700,759
6/28/2010,Diamond Princess,Nat,Ice,900,1065
6/28/2010,Diamond Princess,Nat,Land,2000,1553
6/28/2010,Diamond Princess,Nat,Land,2500,2817
6/28/2010,Diamond Princess,Nat,Land,4000,3720
7/2/2010,Statendam,Nat,Ice,90,96
7/2/2010,Statendam,Nat,Land,1700,1629
7/2/2010,Statendam,Nat,Land,2200,1735
7/2/2010,Statendam,Nat,Land,2200,2677
7/2/2010,Statendam,Nat,Bird,3500,3744
7/4/2010,Volendam,Nat,Ice,120,156
7/4/2010,Volendam,Nat,Boat,1700,2080
7/5/2010,Coral Princess,Nat,Boat,450,464
7/5/2010,Coral Princess,Nat,Boat,1000,891
7/5/2010,Coral Princess,Nat,Boat,1800,1906
7/5/2010,Coral Princess,Nat,Boat,2100,2732
7/5/2010,Coral Princess,Nat,Boat,4000,3932
7/5/2010,Coral Princess,Nat,Boat,4000,3325
7/5/2010,Coral Princess,Nat,Boat,4500,4384
7/7/2010,Zuiderdam,Nat,Ice,120,130
7/7/2010,Zuiderdam,Nat,Ice,150,140
7/7/2010,Zuiderdam,Nat,Ice,150,162
7/7/2010,Zuiderdam,Nat,Ice,200,252
7/7/2010,Zuiderdam,Nat,Ice,400,348
7/7/2010,Zuiderdam,Nat,Ice,400,444
7/7/2010,Zuiderdam,Nat,Ice,550,479
7/7/2010,Zuiderdam,Nat,Ice,550,426
7/7/2010,Zuiderdam,Nat,Land,1500,1452
7/7/2010,Zuiderdam,Nat,Boat,5000,4634
7/9/2010,Ryndam,Nat,Ice,80,89
7/9/2010,Ryndam,Nat,Ice,150,214
7/9/2010,Ryndam,Nat,Ice,200,256
7/9/2010,Ryndam,Nat,Ice,200,196
7/9/2010,Ryndam,Nat,Ice,300,304
7/9/2010,Ryndam,Nat,Ice,300,282
7/9/2010,Ryndam,Nat,Ice,500,471
7/9/2010,Ryndam,Nat,Ice,600,599
7/9/2010,Ryndam,Nat,Ice,650,697
7/9/2010,Ryndam,Nat,Ice,1400,1767
7/12/2010,Diamond Princess,Nat,Ice,160,194
7/12/2010,Diamond Princess,Nat,Ice,180,187
7/12/2010,Diamond Princess,Nat,Ice,240,339
7/12/2010,Diamond Princess,Nat,Ice,290,343
7/12/2010,Diamond Princess,Nat,Ice,500,519
7/12/2010,Diamond Princess,Nat,Ice,600,591
7/12/2010,Diamond Princess,Nat,Ice,900,1029
7/12/2010,Diamond Princess,Nat,Land,1300,1454
7/12/2010,Diamond Princess,Nat,Land,1600,1596
7/12/2010,Diamond Princess,Nat,Land,4000,3947
7/16/2010,Statendam,Nat,Ice,100,107
7/16/2010,Statendam,Nat,Ice,150,158
7/16/2010,Statendam,Nat,Ice,400,312
7/16/2010,Statendam,Nat,Ice,500,666
7/16/2010,Statendam,Nat,Ice,600,781
7/16/2010,Statendam,Nat,Ice,700,587
7/16/2010,Statendam,Nat,Land,800,861
7/16/2010,Statendam,Nat,Land,1000,909
7/16/2010,Statendam,Nat,Ice,2200,2238
7/16/2010,Statendam,Nat,Boat,5000,3279
7/18/2010,Volendam,Nat,Ice,90,85
7/18/2010,Volendam,Nat,Ice,110,137
7/18/2010,Volendam,Nat,Ice,120,148
7/18/2010,Volendam,Nat,Ice,150,159
7/18/2010,Volendam,Nat,Ice,300,399
7/18/2010,Volendam,Nat,Ice,400,336
7/18/2010,Volendam,Nat,Ice,700,570
7/18/2010,Volendam,Nat,Ice,800,952
7/18/2010,Volendam,Nat,Land,1200,1429
7/18/2010,Volendam,Nat,Land,1500,1306
7/19/2010,Coral Princess,Nat,Ice,75,71
7/19/2010,Coral Princess,Nat,Ice,100,109
7/19/2010,Coral Princess,Nat,Ice,140,159
7/19/2010,Coral Princess,Nat,Ice,210,227
7/19/2010,Coral Princess,Nat,Ice,400,403
7/19/2010,Coral Princess,Nat,Ice,450,491
7/19/2010,Coral Princess,Nat,Ice,700,696
7/19/2010,Coral Princess,Nat,Ice,1200,1179
7/19/2010,Coral Princess,Nat,Ice,1500,1428
7/19/2010,Coral Princess,Nat,Boat,1500,1799
7/21/2010,Island Princess,Nat,Ice,90,90
7/21/2010,Island Princess,Nat,Ice,150,167
7/21/2010,Island Princess,Nat,Ice,300,314
7/21/2010,Island Princess,Nat,Ice,300,436
7/21/2010,Island Princess,Nat,Ice,400,332
7/21/2010,Island Princess,Nat,Ice,450,364
7/21/2010,Island Princess,Nat,Ice,450,463
7/21/2010,Island Princess,Nat,Ice,900,995
7/21/2010,Island Princess,Nat,Ship,1500,1768
7/21/2010,Island Princess,Nat,Boat,1700,1681
7/23/2010,Ryndam,Nat,Ice,80,67
7/23/2010,Ryndam,Nat,Ice,100,92
7/23/2010,Ryndam,Nat,Ice,200,212
7/23/2010,Ryndam,Nat,Ice,200,209
7/23/2010,Ryndam,Nat,Ice,300,344
7/23/2010,Ryndam,Nat,Ice,450,339
7/23/2010,Ryndam,Nat,Ice,450,421
7/23/2010,Ryndam,Nat,Ice,450,381
7/23/2010,Ryndam,Nat,Ice,500,491
7/23/2010,Ryndam,Nat,Ice,1000,1053
7/25/2010,Volendam,Nat,Ice,75,76
7/25/2010,Volendam,Nat,Ice,120,107
7/25/2010,Volendam,Nat,Ice,150,162
7/25/2010,Volendam,Nat,Ice,200,195
7/25/2010,Volendam,Nat,Ice,280,308
7/25/2010,Volendam,Nat,Ice,300,300
7/25/2010,Volendam,Nat,Ice,450,350
7/25/2010,Volendam,Nat,Ice,500,384
7/25/2010,Volendam,Nat,Ice,600,631
7/25/2010,Volendam,Nat,Ice,1000,1042
7/26/2010,Diamond Princess,Nat,Ice,200,229
7/26/2010,Diamond Princess,Nat,Ice,220,229
7/26/2010,Diamond Princess,Nat,Ice,250,286
7/26/2010,Diamond Princess,Nat,Ice,400,398
7/26/2010,Diamond Princess,Nat,Ice,600,670
7/26/2010,Diamond Princess,Nat,Ice,900,663
7/26/2010,Diamond Princess,Nat,Ice,900,874
7/26/2010,Diamond Princess,Nat,Land,1700,1844
7/26/2010,Diamond Princess,Nat,Land,2500,1965
7/26/2010,Diamond Princess,Nat,Land,3200,2663
7/28/2010,Zuiderdam,Nat,Ice,110,124
7/28/2010,Zuiderdam,Nat,Ice,130,145
7/28/2010,Zuiderdam,Nat,Ice,300,310
7/28/2010,Zuiderdam,Nat,Ice,400,366
7/28/2010,Zuiderdam,Nat,Ice,400,345
7/28/2010,Zuiderdam,Nat,Ice,500,424
7/28/2010,Zuiderdam,Nat,Ice,650,615
7/28/2010,Zuiderdam,Nat,Ice,700,667
7/28/2010,Zuiderdam,Nat,Ice,800,792
7/28/2010,Zuiderdam,Nat,Boat,2200,2494
7/30/2010,Statendam,Nat,Ice,180,221
7/30/2010,Statendam,Nat,Ice,200,223
7/30/2010,Statendam,Nat,Ice,230,216
7/30/2010,Statendam,Nat,Ice,250,237
7/30/2010,Statendam,Nat,Ice,400,298
7/30/2010,Statendam,Nat,Ice,500,496
7/30/2010,Statendam,Nat,Ice,500,491
7/30/2010,Statendam,Nat,Ice,700,720
7/30/2010,Statendam,Nat,Land,1000,854
7/30/2010,Statendam,Nat,Land,2100,2062
8/1/2010,Volendam,Nat,Ice,90,108
8/1/2010,Volendam,Nat,Ice,160,142
8/1/2010,Volendam,Nat,Ice,260,262
8/1/2010,Volendam,Nat,Ice,300,215
8/1/2010,Volendam,Nat,Ice,400,354
8/1/2010,Volendam,Nat,Ice,450,444
8/1/2010,Volendam,Nat,Ice,500,526
8/1/2010,Volendam,Nat,Ice,750,669
8/1/2010,Volendam,Nat,Boat,1000,1081
8/1/2010,Volendam,Nat,Boat,2000,2760
8/2/2010,Coral Princess,Nat,Ice,140,157
8/2/2010,Coral Princess,Nat,Ice,180,148
8/2/2010,Coral Princess,Nat,Ice,250,299
8/2/2010,Coral Princess,Nat,Ice,300,351
8/2/2010,Coral Princess,Nat,Ice,400,443
8/2/2010,Coral Princess,Nat,Ice,650,565
8/2/2010,Coral Princess,Nat,Ice,800,679
8/2/2010,Coral Princess,Nat,Ice,1100,1247
8/2/2010,Coral Princess,Nat,Boat,2000,2091
8/2/2010,Coral Princess,Nat,Land,2000,3354
8/4/2010,Zuiderdam,Nat,Ice,500,554
8/4/2010,Zuiderdam,Nat,Ice,700,888
8/4/2010,Zuiderdam,Nat,Ice,800,702
8/4/2010,Zuiderdam,Nat,log,900,685
8/7/2010,Royal Princess,Nat,Ice,70,99
8/7/2010,Royal Princess,Nat,Ice,120,155
8/7/2010,Royal Princess,Nat,Ice,400,353
8/7/2010,Royal Princess,Nat,Ice,400,435
8/7/2010,Royal Princess,Nat,Ice,500,504
8/7/2010,Royal Princess,Nat,Ice,600,705
8/7/2010,Royal Princess,Nat,Ice,700,679
8/7/2010,Royal Princess,Nat,Ice,700,705
8/7/2010,Royal Princess,Nat,Ice,750,714
8/7/2010,Royal Princess,Nat,Ice,900,928
8/8/2010,Volendam,Nat,Ice,100,106
8/8/2010,Volendam,Nat,Ice,300,316
8/8/2010,Volendam,Nat,Ice,400,333
8/8/2010,Volendam,Nat,Ice,400,350
8/8/2010,Volendam,Nat,Ice,500,473
8/8/2010,Volendam,Nat,Ice,500,471
8/8/2010,Volendam,Nat,Ice,500,617
8/8/2010,Volendam,Nat,Ice,700,797
8/8/2010,Volendam,Nat,Ice,900,904
8/8/2010,Volendam,Nat,Land,1900,1950
8/12/2010,Norwegian Pearl,Nat,Ice,70,62
8/12/2010,Norwegian Pearl,Nat,Ice,140,188
8/12/2010,Norwegian Pearl,Nat,Ice,200,180
8/12/2010,Norwegian Pearl,Nat,Ice,200,166
8/12/2010,Norwegian Pearl,Nat,Ice,250,265
8/12/2010,Norwegian Pearl,Nat,Ice,500,446
8/12/2010,Norwegian Pearl,Nat,Ice,600,450
8/12/2010,Norwegian Pearl,Nat,Ice,750,647
8/12/2010,Norwegian Pearl,Nat,Land,1500,1764
8/12/2010,Norwegian Pearl,Nat,Land,2000,2965
8/13/2010,Statendam,Nat,Boat,2000,1780
8/15/2010,Volendam,Nat,Ice,140,180
8/15/2010,Volendam,Nat,Ice,150,162
8/15/2010,Volendam,Nat,Ice,300,294
8/15/2010,Volendam,Nat,Ice,350,313
8/15/2010,Volendam,Nat,Ice,500,473
8/15/2010,Volendam,Nat,Ice,700,675
8/15/2010,Volendam,Nat,Boat,700,589
8/15/2010,Volendam,Nat,Ice,800,841
8/15/2010,Volendam,Nat,Boat,900,723
8/15/2010,Volendam,Nat,Ice,900,994
8/18/2010,Zuiderdam,Nat,Ice,80,77
8/18/2010,Zuiderdam,Nat,Ice,200,220
8/18/2010,Zuiderdam,Nat,Ice,350,334
8/18/2010,Zuiderdam,Nat,Ice,600,540
8/18/2010,Zuiderdam,Nat,Ice,800,829
8/18/2010,Zuiderdam,Nat,Land,1500,1075
8/18/2010,Zuiderdam,Nat,Ship,2000,3306
8/18/2010,Zuiderdam,Nat,Boat,2000,1867
8/18/2010,Zuiderdam,Nat,Land,2400,3275
8/18/2010,Zuiderdam,Nat,Boat,2500,2976
8/20/2010,Ryndam,Nat,Ice,80,111
8/20/2010,Ryndam,Nat,Ice,150,130
8/20/2010,Ryndam,Nat,Ice,170,189
8/20/2010,Ryndam,Nat,Ice,300,284
8/20/2010,Ryndam,Nat,Ice,300,430
8/20/2010,Ryndam,Nat,Ice,400,418
8/20/2010,Ryndam,Nat,Ice,500,467
8/20/2010,Ryndam,Nat,Ice,500,588
8/20/2010,Ryndam,Nat,Ice,900,831
8/20/2010,Ryndam,Nat,Ice,900,650
8/21/2010,Royal Princess,Nat,Ice,50,75
8/21/2010,Royal Princess,Nat,Ice,150,172
8/21/2010,Royal Princess,Nat,Ice,200,226
8/21/2010,Royal Princess,Nat,Ice,300,332
8/21/2010,Royal Princess,Nat,Ice,300,328
8/21/2010,Royal Princess,Nat,Ice,320,227
8/21/2010,Royal Princess,Nat,Ice,500,483
8/21/2010,Royal Princess,Nat,Ice,800,906
8/21/2010,Royal Princess,Nat,Land,2000,1877
8/21/2010,Royal Princess,Nat,Land,4000,4076
8/23/2010,Diamond Princess,Nat,Ice,190,192
8/23/2010,Diamond Princess,Nat,Ice,300,313
8/23/2010,Diamond Princess,Nat,Ice,500,481
8/23/2010,Diamond Princess,Nat,Ice,500,486
8/23/2010,Diamond Princess,Nat,Ice,550,499
8/23/2010,Diamond Princess,Nat,Ice,700,768
8/23/2010,Diamond Princess,Nat,Ice,1000,1023
8/23/2010,Diamond Princess,Nat,Land,2100,2079
8/23/2010,Diamond Princess,Nat,Land,4000,3585
8/23/2010,Diamond Princess,Nat,Land,4000,4553
8/25/2010,Zuiderdam,Nat,Ice,100,81
8/25/2010,Zuiderdam,Nat,Ice,150,142
8/25/2010,Zuiderdam,Nat,Ice,200,308
