"","X","Ship","Count","Vessel_Kts","distance","Behavior","Visibility","SeaState","Year","Kts_scaled"
"794",881,"Volendam",1,18.614979,2991.355908,"BL-Blowing","excellent","1'",2014,1.16591733488065
"795",882,"Volendam",1,18.78278098,1991.307307,"DF-Dive-fluke-up","excellent","1'",2014,1.21508236530929
"796",883,"Volendam",1,18.87714743,1492.728544,"DF-Dive-fluke-up","excellent","1'",2014,1.24273120107209
"797",884,"Volendam",1,18.80330923,795.6660701,"BL-Blowing","excellent","1'",2014,1.22109702637525
"798",885,"Volendam",1,18.04092131,1291.273383,"BL-Blowing","excellent","1'",2014,0.997721680713471
"799",886,"Volendam",1,18.04116305,1793.308813,"DF-Dive-fluke-up","excellent","1'",2014,0.997792509165291
"800",887,"Volendam",1,18.29294071,967.8439822,"DF-Dive-fluke-up","excellent","1'",2014,1.07156193855553
"801",888,"Volendam",1,17.84519207,1991.307307,"DF-Dive-fluke-up","excellent","1'",2014,0.940374121165153
"802",889,"Volendam",1,18.39342122,1191.864723,"BL-Blowing","excellent","1'",2014,1.1010021592945
"803",890,"Volendam",1,18.77936079,1193.278089,"BL-Blowing","excellent","1'",2014,1.21408026899659
"804",891,"Volendam",1,18.67935862,2190.990643,"BL-Blowing","excellent","1'",2014,1.18478019917036
"805",892,"Volendam",1,19.05636156,1791.327959,"BL-Blowing","excellent","1'",2014,1.29523992686122
"806",893,"Volendam",1,18.96446365,791.2406281,"DF-Dive-fluke-up","excellent","1'",2014,1.26831435934719
"807",894,"Volendam",1,19.59228086,1795.733734,"DF-Dive-fluke-up","excellent","1'",2014,1.45226124861081
"808",895,"Volendam",1,18.21102044,1001.909121,"BL-Blowing","excellent","1'",2014,1.0475597630909
"809",896,"Volendam",1,18.47475789,1192.765503,"DF-Dive-fluke-up","excellent","1'",2014,1.12483334326214
"810",898,"Westerdam",1,15.13822961,887.1472612,"BL-Blowing","excellent","1'",2014,0.147249441020744
"811",899,"Westerdam",1,15.65289988,1990.30378,"BL-Blowing","excellent","1'",2014,0.298044917243782
"812",900,"Westerdam",1,15.75721844,1896.981849,"BL-Blowing","excellent","1'",2014,0.328609664910481
"813",901,"Zuiderdam",1,13.08219155,2989.570158,"SA-Surface-active","good","1'",2014,-0.455158073970148
"814",903,"Volendam",1,13.87332641,1793.8709,"DF-Dive-fluke-up","good","1'",2014,-0.223360037587851
"815",904,"Statendam",1,16.27607192,1985.678867,"BL-Blowing","excellent","1'",2014,0.480630797987743
"816",905,"oosterdam",1,14.14481588,3190.207628,"BL-Blowing","good","1'",2014,-0.143815159430832
"817",907,"Westerdam",1,12.32920841,3990.317425,"BL-Blowing","excellent","1'",2014,-0.675777872320301
"818",908,"Ryndam",2,18.95493281,2986.452306,"BL-Blowing","excellent","1'",2008,1.26552187716902
"819",909,"Statendam",2,13.47235724,2488.144134,"BL-Blowing","excellent","1'",2008,-0.340841735026692
"820",910,"Statendam",2,16.98415444,1487.365447,"BL-Blowing","excellent","1'",2008,0.688094968802601
"821",911,"Amsterdam",2,10.53449195,2984.881434,"BL-Blowing","excellent","1'",2008,-1.20161963751693
"822",912,"Amsterdam",2,10.62238203,343.168988,"BL-Blowing","excellent","1'",2008,-1.17586834150972
"823",913,"Amsterdam",2,9.730309486,1485.893322,"DF-Dive-fluke-up","excellent","1'",2008,-1.43724054802551
"824",914,"Zaandam",2,17.6001088,2273.235399,"SA-Surface-active","excellent","1'",2008,0.868566110156572
"825",916,"Amsterdam",2,10.40705348,1147.203975,"DF-Dive-fluke-up","excellent","1'",2008,-1.23895838796153
"826",917,"Sapphire Princess",2,12.24849648,2720.476376,"BL-Blowing","excellent","1'",2008,-0.699426011003793
"827",918,"Sapphire Princess",2,14.74829004,2261.834605,"DF-Dive-fluke-up","poor","1'",2008,0.032999353957513
"828",919,"Ryndam",2,19.38665019,1500.578302,"DF-Dive-fluke-up","excellent","1'",2008,1.39201262611177
"829",920,"Statendam",2,15.98841362,2488.78759,"DF-Dive-fluke-up","excellent","1'",2008,0.396348544151691
"830",921,"Volendam",2,14.07091947,4565.879607,"BL-Blowing","poor","1'",2008,-0.165466389328224
"831",922,"Volendam",2,13.84786975,2283.085491,"BL-Blowing","poor","1'",2008,-0.230818694890415
"832",923,"Volendam",2,13.80657355,915.6211717,"BL-Blowing","poor","1'",2008,-0.242918247765699
"833",924,"Island Princess",2,13.65820418,2265.957718,"DF-Dive-fluke-up","excellent","1'",2008,-0.286389633447375
"834",925,"Amsterdam",2,10.61819661,947.0793576,"DF-Dive-fluke-up","excellent","1'",2008,-1.17709464588143
"835",926,"Ryndam",2,20.21747942,1502.226213,"LF-Lunge-feed","good","1'",2008,1.63544088824525
"836",927,"Statendam",2,13.1025864,4562.390711,"BL-Blowing","good","1'",2008,-0.449182498349183
"837",928,"Volendam",2,18.12032723,541.1988008,"DF-Dive-fluke-up","excellent","1'",2008,1.02098716585861
"838",929,"Volendam",2,16.89071245,1089.494358,"DF-Dive-fluke-up","excellent","1'",2008,0.660716994587617
"839",930,"Ryndam",2,15.9905895,1818.662752,"BL-Blowing","good","1'",2008,0.396986064676831
"840",931,"Ryndam",2,14.43028049,1824.808161,"DF-Dive-fluke-up","good","1'",2008,-0.0601756443491198
"841",932,"Statendam",2,10.29496231,477.2819225,"DF-Dive-fluke-up","excellent","1'",2008,-1.27180046636747
"842",933,"Carnival Spirit",2,11.09702003,422.1048599,"BL-Blowing","good","1'",2008,-1.03680209382545
"843",934,"Volendam",2,11.64226374,995.5443879,"BL-Blowing","excellent","1'",2009,-0.877048772719361
"844",935,"Volendam",2,12.80186538,2494.035513,"DF-Dive-fluke-up","excellent","1'",2009,-0.537292055213965
"845",936,"Zuiderdam",2,15.35935425,2985.279063,"BL-Blowing","excellent","1'",2009,0.212037709038339
"846",937,"Zaandam",2,11.01882317,1796.222014,"RE-Resting","excellent","1'",2009,-1.05971333123352
"847",938,"Volendam",2,18.08037407,2494.196275,"BL-Blowing","excellent","1'",2009,1.0092811161021
"848",939,"Zuiderdam",2,16.61122547,1990.851577,"DF-Dive-fluke-up","excellent","1'",2009,0.578828891264225
"849",940,"Zuiderdam",2,20.10439566,3985.586747,"DF-Dive-fluke-up","excellent","1'",2009,1.60230798658708
"850",941,"Zuiderdam",2,20.62165737,613.7824219,"DF-Dive-fluke-up","excellent","1'",2009,1.75386274006331
"851",942,"Zuiderdam",2,22.77965711,992.6160349,"BL-Blowing","excellent","1'",2009,2.38614445022017
"852",943,"Volendam",2,13.52005783,2993.585473,"BL-Blowing","excellent","1'",2009,-0.326865732128428
"853",944,"Volendam",2,7.970772023,1503.111215,"RE-Resting","poor-fog","1'",2009,-1.95277506620423
"854",945,"Zaandam",2,13.50139461,2484.828951,"BL-Blowing","excellent","1'",2009,-0.332333949959925
"855",946,"Zaandam",2,13.25372063,780.3641618,"DF-Dive-fluke-up","excellent","1'",2009,-0.404901024335827
"856",947,"Zaandam",2,16.14004152,21.4059507,"DF-Dive-fluke-up","poor","1'",2009,0.440774660681016
"857",949,"Zuiderdam",2,12.80476126,185.0664729,"BL-Blowing","excellent","1'",2009,-0.53644357876382
"858",950,"Zuiderdam",2,17.04555411,1987.534992,"BL-Blowing","excellent","1'",2009,0.706084724607978
"859",951,"Sapphire Princess",2,15.03737963,431.1281541,"BL-Blowing","poor-fog","1'",2009,0.117700967662872
"860",952,"Diamond Princess",2,13.99807878,2468.283397,"BL-Blowing","good","1'",2009,-0.18680829924069
"861",953,"Veendam",2,17.13750618,586.878458,"RE-Resting","poor","1'",2009,0.733026160695483
"862",954,"Zaandam",2,15.17355329,1486.005753,"BL-Blowing","excellent","1'",2009,0.157599079338788
"863",956,"Volendam",2,14.86396821,2991.982848,"BL-Blowing","excellent","1'",2009,0.0668924030620579
"864",957,"Zuiderdam",2,18.13836308,589.0216021,"RE-Resting","good","1'",2009,1.02627156783084
"865",958,"Zaandam",2,16.7944277,1484.987073,"BL-Blowing","good","1'",2010,0.632506107781845
"866",959,"Ryndam",2,16.84627337,900.4914268,"DF-Dive-fluke-up","excellent","1'",2010,0.647696595660137
"867",960,"Volendam",2,18.79511472,2993.696941,"BL-Blowing","excellent","1'",2010,1.21869608132384
"868",961,"Volendam",2,11.71388722,1493.263875,"DF-Dive-fluke-up","excellent","1'",2010,-0.856063498447834
"869",962,"Coral Princess",2,11.52722522,1988.581569,"DF-Dive-fluke-up","excellent","1'",2010,-0.910754407994143
"870",963,"Zuiderdam",2,18.47040564,806.0307743,"SA-Surface-active","excellent","1'",2010,1.12355815864464
"871",964,"Zuiderdam",2,18.70077689,416.7596824,"DF-Dive-fluke-up","excellent","1'",2010,1.19105563105906
"872",965,"Zuiderdam",2,18.02631265,2988.338353,"BL-Blowing","excellent","1'",2010,0.99344142601432
"873",966,"Volendam",2,13.53862526,1011.90827,"DF-Dive-fluke-up","excellent","1'",2010,-0.321425580224787
"874",967,"Volendam",2,13.84678356,366.051613,"BL-Blowing","excellent","1'",2010,-0.231136942412889
"875",968,"Volendam",2,10.80564001,1996.909433,"BL-Blowing","excellent","1'",2010,-1.12217479055763
"876",969,"Volendam",2,9.818499547,1994.118235,"BL-Blowing","excellent","1'",2010,-1.4114013592831
"877",970,"Volendam",2,12.87721227,2492.080741,"BL-Blowing","excellent","1'",2010,-0.515215842885876
"878",971,"Volendam",2,13.549435,795.6114389,"BL-Blowing","excellent","1'",2010,-0.318258387584833
"879",972,"Zaandam",2,12.52305835,1784.621153,"BL-Blowing","excellent","1'",2010,-0.618980937035682
"880",973,"Zaandam",2,12.28124845,1985.327318,"DF-Dive-fluke-up","excellent","1'",2010,-0.689829869160604
"881",974,"Volendam",2,19.02114353,2494.190869,"BL-Blowing","excellent","1'",2010,1.28492124339523
"882",975,"Zaandam",2,12.2777489,1984.627488,"BL-Blowing","excellent","1'",2010,-0.690855217504148
"883",977,"Diamond Princess",2,17.87964953,3967.853943,"BL-Blowing","good","1'",2010,0.950469961925755
"884",978,"Norwegian Pearl",2,17.05519713,2988.359899,"DF-Dive-fluke-up","good","1'",2010,0.708910074891234
"885",979,"Norwegian Pearl",2,18.33162006,1501.861868,"BL-Blowing","good","1'",2010,1.08289476919144
"886",980,"Volendam",2,17.00483989,2995.073844,"DF-Dive-fluke-up","excellent","1'",2010,0.694155688578852
"887",981,"Oosterdam",2,18.77847789,408.354363,"DF-Dive-fluke-up","excellent","1'",2011,1.21382158429355
"888",982,"Volendam",2,17.55920038,1509.266002,"BL-Blowing","excellent","1'",2011,0.856580174626564
"889",983,"Island Princess",2,12.47866605,1490.394771,"DF-Dive-fluke-up","excellent","1'",2011,-0.631987629687923
"890",984,"Island Princess",2,9.985968185,688.3891967,"BL-Blowing","excellent","1'",2011,-1.36233399617384
"891",985,"Volendam",2,14.13346692,1995.057069,"SA-Surface-active","excellent","1'",2011,-0.147140340478954
"892",986,"Volendam",2,13.99564826,992.7464866,"BL-Blowing","excellent","1'",2011,-0.18752042784464
"893",987,"Volendam",2,18.56400224,2490.985683,"BL-Blowing","good","1'",2011,1.15098143271457
"894",988,"Zuiderdam",2,11.24862096,1039.845121,"BL-Blowing","good","1'",2011,-0.99238387935348
"895",989,"Zuiderdam",2,18.02983752,984.589525,"BL-Blowing","poor","1'",2011,0.994474192974561
"896",990,"Zuiderdam",2,16.95573285,3985.254298,"BL-Blowing","excellent","1'",2011,0.679767603790695
"897",991,"Zuiderdam",2,15.00760599,1985.691463,"BL-Blowing","excellent","1'",2011,0.108977459653184
"898",992,"Zuiderdam",2,14.20084701,1086.227751,"DF-Dive-fluke-up","excellent","1'",2011,-0.127398355461049
"899",994,"Norwegian Pearl",2,18.22403816,1988.233045,"DF-Dive-fluke-up","good","1'",2012,1.05137388137432
"900",995,"Amsterdam",2,17.46773493,2991.335471,"DF-Dive-fluke-up","excellent","1'",2012,0.829781315444928
"901",996,"Volendam",2,18.64105654,2990.929374,"DF-Dive-fluke-up","excellent","1'",2012,1.17355790650921
"902",997,"Diamond Princess",2,13.10824036,1967.870399,"BL-Blowing","excellent","1'",2012,-0.447525920068984
"903",998,"Zuiderdam",2,18.4843822,1884.524813,"BL-Blowing","excellent","1'",2012,1.12765321162129
"904",999,"Statendam",2,13.33910827,1587.657017,"BL-Blowing","poor","1'",2012,-0.379882929085519
"905",1000,"Statendam",2,12.41131431,854.9980059,"DF-Dive-fluke-up","poor","1'",2012,-0.651721308316281
"906",1001,"Statendam",2,17.33356847,784.0749393,"BL-Blowing","good","1'",2012,0.790471302008832
"907",1002,"Statendam",2,15.11547876,465.9978553,"BL-Blowing","good","1'",2012,0.140583570734067
"908",1003,"Diamond Princess",2,18.96642775,1055.627948,"SA-Surface-active","good","1'",2012,1.26888982953094
"909",1004,"Sapphire Princess",2,20.04026284,970.0959695,"DF-Dive-fluke-up","poor","1'",2012,1.58351743330055
"910",1005,"Zuiderdam",2,17.1883957,1588.78318,"BL-Blowing","excellent","1'",2013,0.747936502035312
"911",1006,"Star Princess",2,13.19153408,4969.854168,"DF-Dive-fluke-up","good","1'",2013,-0.423121331527687
"912",1007,"Westerdam",2,8.902011158,3493.250319,"BL-Blowing","good","1'",2013,-1.67992727019717
"913",1008,"Westerdam",2,11.59782641,1279.918492,"DF-Dive-fluke-up","good","1'",2013,-0.890068658906746
"914",1009,"Diamond Princess",2,17.17947062,1782.915836,"BL-Blowing","good","1'",2013,0.745321504108719
"915",1011,"Zaandam",2,16.69436915,2487.105925,"SA-Surface-active","good","1'",2013,0.603189518934705
"916",1012,"Amsterdam",2,12.97495622,3983.772377,"BL-Blowing","good","1'",2013,-0.48657741873876
"917",1014,"Volendam",2,11.17160284,3995.014339,"BL-Blowing","excellent","1'",2013,-1.01494975261288
"918",1015,"Volendam",2,11.31165716,3493.762763,"RE-Resting","excellent","1'",2013,-0.973914629520396
"919",1016,"Volendam",2,11.88959926,746.4823204,"BL-Blowing","excellent","1'",2013,-0.804580865207873
"920",1017,"Volendam",2,14.50214322,2496.583088,"BL-Blowing","excellent","1'",2013,-0.0391202711816784
"921",1018,"Volendam",2,20.77462325,3493.403021,"BL-Blowing","excellent","1'",2013,1.79868087716005
"922",1019,"Volendam",2,19.59904171,2793.331357,"BL-Blowing","excellent","1'",2013,1.45424213939633
"923",1020,"Sapphire Princess",2,12.72538852,3469.178076,"DF-Dive-fluke-up","excellent","1'",2013,-0.559699342356746
"924",1022,"Zuiderdam",2,12.48562979,545.9730366,"BL-Blowing","excellent","1'",2013,-0.629947293280705
"925",1024,"Zuiderdam",2,11.89894646,2490.573977,"DF-Dive-fluke-up","excellent","1'",2013,-0.80184218851036
"926",1026,"Zuiderdam",2,11.56050449,2991.559161,"BL-Blowing","excellent","1'",2013,-0.901003770235321
"927",1027,"Zuiderdam",2,9.821869142,1993.701407,"BL-Blowing","excellent","1'",2013,-1.41041408701905
"928",1028,"Zuiderdam",2,10.08323539,1997.258133,"DF-Dive-fluke-up","excellent","1'",2013,-1.33383525561348
"929",1030,"Zuiderdam",2,12.76431447,785.7925646,"BL-Blowing","excellent","1'",2013,-0.548294259316523
"930",1031,"Zuiderdam",2,21.72300933,1298.992172,"BL-Blowing","excellent","1'",2013,2.07655263100528
"931",1032,"Grand Princess",2,7.219367465,2780.333917,"BL-Blowing","good","1'",2013,-2.1729323489627
"932",1035,"Volendam",2,9.473479117,3493.16204,"BL-Blowing","excellent","1'",2013,-1.51249039255586
"933",1036,"Volendam",2,9.74637453,519.5451831,"BL-Blowing","excellent","1'",2013,-1.43253358105708
"934",1037,"Volendam",2,8.168280064,2994.496079,"BL-Blowing","excellent","1'",2013,-1.89490632803042
"935",1038,"Volendam",2,18.01464677,4193.728413,"BL-Blowing","excellent","1'",2013,0.990023389199874
"936",1039,"Volendam",2,18.79304055,2693.752469,"BL-Blowing","excellent","1'",2013,1.21808836125305
"937",1040,"Volendam",2,18.22032414,1994.527069,"BL-Blowing","excellent","1'",2013,1.05028569453461
"938",1041,"Volendam",2,17.80249487,2998.965707,"BL-Blowing","excellent","1'",2013,0.92786408321913
"939",1042,"Volendam",2,18.22734786,2196.510926,"BL-Blowing","excellent","1'",2013,1.05234360474236
"940",1044,"Amsterdam",2,16.19168633,1688.02523,"BL-Blowing","good","1'",2013,0.455906297716118
"941",1045,"Amsterdam",2,15.29975029,1134.704017,"BL-Blowing","good","1'",2013,0.194574086099755
"942",1046,"Carnival Miracle",2,18.54781856,3981.788676,"BL-Blowing","excellent","1'",2013,1.14623970606958
"943",1047,"Statendam",2,17.82715654,3985.473857,"BL-Blowing","good","1'",2013,0.93508981295111
"944",1050,"Zuiderdam",2,17.55310531,1487.721776,"BL-Blowing","excellent","1'",2014,0.854794353612922
"945",1051,"Zuiderdam",2,19.379561,985.6440761,"BL-Blowing","excellent","1'",2014,1.38993553356456
"946",1052,"Zuiderdam",2,18.94346349,1592.851018,"DF-Dive-fluke-up","excellent","1'",2014,1.26216143132211
"947",1053,"Volendam",2,20.07192963,3991.977652,"BL-Blowing","excellent","1'",2014,1.59279562354555
"948",1054,"Zuiderdam",2,9.311352629,1986.939723,"BL-Blowing","excellent","1'",2014,-1.55999253595017
"949",1055,"Zuiderdam",2,14.32403091,3997.973057,"BL-Blowing","good","1'",2014,-0.0913061699467957
"950",1056,"Zuiderdam",2,15.25403321,2302.001932,"BL-Blowing","good","1'",2014,0.181179240405391
"951",1057,"Zuiderdam",2,16.81332071,3385.711011,"BL-Blowing","good","1'",2014,0.638041652782796
"952",1058,"Zuiderdam",2,18.54233032,1199.318113,"DF-Dive-fluke-up","good","1'",2014,1.14463168281146
"953",1059,"Zuiderdam",2,11.83789201,2239.564919,"BL-Blowing","excellent","1'",2014,-0.819730796809583
"954",1060,"Zuiderdam",2,11.96244839,1990.599393,"SA-Surface-active","excellent","1'",2014,-0.783236482423175
"955",1061,"Zuiderdam",2,11.54980443,1692.87691,"DF-Dive-fluke-up","excellent","1'",2014,-0.904138827256033
"956",1063,"Volendam",2,19.15749278,1391.280306,"BL-Blowing","excellent","1'",2014,1.32487080194736
"957",1064,"Volendam",2,19.14311305,1245.026893,"DF-Dive-fluke-up","excellent","1'",2014,1.32065762244253
"958",1065,"Volendam",2,19.31307412,1993.252925,"DF-Dive-fluke-up","excellent","1'",2014,1.37045525402134
"959",1068,"Volendam",2,13.52534771,3199.623889,"BL-Blowing","poor","1'",2014,-0.325315827227641
"960",1069,"Volendam",2,15.54114783,1994.412092,"BL-Blowing","good","1'",2014,0.265302199078517
"961",1071,"Volendam",2,18.54654416,895.6795933,"BL-Blowing","excellent","1'",2014,1.14586631408233
"962",1072,"Volendam",2,18.31206569,2091.950354,"BL-Blowing","excellent","1'",2014,1.0771654494536
"963",1073,"Volendam",2,18.43482371,2491.13896,"DF-Dive-fluke-up","excellent","1'",2014,1.11313285453821
"964",1074,"Volendam",2,18.92896213,1192.307378,"LF-Lunge-feed","excellent","1'",2014,1.25791261491567
"965",1075,"Volendam",2,18.39284279,697.1952862,"LF-Lunge-feed","excellent","1'",2014,1.10083268257825
"966",1076,"Volendam",2,18.82075572,992.7464866,"BL-Blowing","excellent","1'",2014,1.22620874920309
"967",1077,"Ryndam",3,14.79941558,591.1131185,"BL-Blowing","excellent","1'",2008,0.0479788478215356
"968",1078,"Amsterdam",3,10.43014195,984.7733991,"DF-Dive-fluke-up","excellent","1'",2008,-1.23219359692569
"969",1079,"Amsterdam",3,10.47198169,3989.994939,"DF-Dive-fluke-up","excellent","1'",2008,-1.21993478990668
"970",1080,"Statendam",3,13.20002501,449.2940541,"BL-Blowing","poor","1'",2008,-0.42063353709393
"971",1081,"Zaandam",3,13.62038831,1992.6834,"DF-Dive-fluke-up","excellent","1'",2009,-0.297469469330335
"972",1083,"Volendam",3,12.66723569,3492.270248,"BL-Blowing","excellent","1'",2010,-0.576737792418312
"973",1084,"Diamond Princess",3,12.67127858,1226.913169,"DF-Dive-fluke-up","excellent","1'",2010,-0.575553248529916
"974",1086,"Zuiderdam",3,14.09941086,2986.625959,"BL-Blowing","good","1'",2010,-0.157118573311366
"975",1087,"Zuiderdam",3,15.7140161,689.6810875,"BL-Blowing","good","1'",2010,0.315951623803405
"976",1088,"Volendam",3,12.99300784,896.8464234,"BL-Blowing","excellent","1'",2010,-0.481288396245781
"977",1089,"Volendam",3,13.51741676,3991.005027,"BL-Blowing","good","1'",2011,-0.327639550690725
"978",1090,"Volendam",3,15.3760562,295.9310432,"DF-Dive-fluke-up","poor-fog","1'",2011,0.216931285860065
"979",1091,"Zuiderdam",3,10.36022378,996.6477807,"BL-Blowing","good","1'",2012,-1.25267922501878
"980",1092,"Zuiderdam",3,17.46956633,3396.514213,"BL-Blowing","excellent","1'",2013,0.830317905279726
"981",1093,"Zuiderdam",3,18.04650888,3486.660128,"BL-Blowing","excellent","1'",2013,0.999358807099418
"982",1097,"Westerdam",3,11.59948603,1988.585145,"DF-Dive-fluke-up","good","1'",2013,-0.889582399639722
"983",1098,"Diamond Princess",3,13.32354363,2967.840613,"SA-Surface-active","good","1'",2013,-0.384443280514096
"984",1100,"Volendam",3,9.963662216,3497.787038,"BL-Blowing","excellent","1'",2013,-1.36886951884542
"985",1102,"Volendam",3,11.55165903,794.0202027,"BL-Blowing","excellent","1'",2013,-0.90359543995254
"986",1105,"Zuiderdam",3,10.02895279,3991.562904,"BL-Blowing","excellent","1'",2013,-1.34973975018945
"987",1106,"Grand Princess",3,7.260232272,3178.174746,"BL-Blowing","good","1'",2013,-2.16095919179486
"988",1107,"Norwegian Pearl",3,16.3490068,1499.424277,"BL-Blowing","excellent","1'",2013,0.502000305037121
"989",1108,"Norwegian Pearl",3,16.69646939,1986.731739,"DF-Dive-fluke-up","excellent","1'",2013,0.603804877367946
"990",1109,"Zuiderdam",3,13.60987964,325.4725742,"BL-Blowing","excellent","1'",2014,-0.300548450164259
"991",1110,"Zuiderdam",3,18.93021742,2496.646907,"DF-Dive-fluke-up","excellent","1'",2014,1.25828040778108
"992",1111,"Westerdam",3,9.736020653,1087.056512,"BL-Blowing","good","1'",2014,-1.43556720841808
"993",1114,"Volendam",3,14.38913008,3292.369709,"BL-Blowing","excellent","1'",2014,-0.0722324815795339
"994",1115,"Volendam",3,13.3550585,1497.939502,"BL-Blowing","excellent","1'",2014,-0.375209601969273
"995",1116,"Volendam",3,19.04776921,2992.766737,"BL-Blowing","excellent","1'",2014,1.29272241694147
"996",1118,"Island Princess",4,13.61612998,2265.332047,"BL-Blowing","excellent","1'",2008,-0.298717135919401
"997",1119,"Island Princess",4,14.60160247,988.7767835,"DF-Dive-fluke-up","poor","1'",2010,-0.00997927384267139
"998",1121,"Westerdam",4,14.11225176,4485.555166,"DF-Dive-fluke-up","good","1'",2012,-0.153356262287199
"999",1123,"Volendam",4,13.3462043,3993.143715,"BL-Blowing","excellent","1'",2013,-0.377803832457026
"1000",1124,"Coral Princess",4,14.86137623,1994.423707,"DF-Dive-fluke-up","good","1'",2013,0.0661329675919255
"1001",1125,"Diamond Princess",4,13.42467038,3969.047104,"DF-Dive-fluke-up","good","1'",2013,-0.354813715112662
"1002",1126,"Diamond Princess",4,12.60320643,1976.331878,"DF-Dive-fluke-up","good","1'",2013,-0.595498003210959
"1003",1127,"Volendam",4,10.23504977,3994.556318,"BL-Blowing","excellent","1'",2013,-1.28935450149958
"1004",1128,"Volendam",4,20.79567142,3494.501664,"BL-Blowing","excellent","1'",2013,1.80484787184341
"1005",1129,"Zuiderdam",4,20.8135744,2994.160557,"BL-Blowing","excellent","1'",2013,1.81009334365765
"1006",1131,"Volendam",4,20.00854617,2991.147467,"BL-Blowing","excellent","1'",2014,1.57422462849786
"1007",1132,"Zuiderdam",4,11.67356933,2491.710348,"BL-Blowing","excellent","1'",2014,-0.867876412030074
"1008",1133,"Zuiderdam",4,9.959357881,2589.546773,"BL-Blowing","excellent","1'",2014,-1.37013066463911
"1009",1134,"Ryndam",5,15.82192241,334.407404,"BL-Blowing","excellent","1'",2008,0.347567561914462
"1010",1135,"Amsterdam",5,10.6830826,2984.861336,"BL-Blowing","excellent","1'",2008,-1.15808341804763
"1011",1136,"Zaandam",5,17.278654,3186.273385,"BL-Blowing","excellent","1'",2008,0.774381673099072
"1012",1138,"Zuiderdam",5,11.69966892,3794.393612,"DF-Dive-fluke-up","excellent","1'",2009,-0.86022937987631
"1013",1142,"Coral Princess",5,18.32643887,3988.021355,"DF-Dive-fluke-up","excellent","1'",2013,1.0813767098455
"1014",1143,"Volendam",5,19.14079101,3492.828022,"BL-Blowing","excellent","1'",2014,1.31997727786461
"1015",1144,"Ryndam",6,18.61888804,2993.044214,"BL-Blowing","excellent","1'",2008,1.1670626614766
"1016",1145,"Diamond Princess",6,13.33520419,1263.181367,"BL-Blowing","excellent","1'",2010,-0.38102680242954
"1017",1146,"Statendam",8,14.55342725,2486.541445,"BL-Blowing","excellent","1'",2008,-0.0240943406446639
"1018",1148,"Zuiderdam",8,10.4866286,992.5805606,"SA-Surface-active","excellent","1'",2013,-1.21564332817402
"1019",1151,"Statendam",1,16.84823483,888.0166102,"BL-Blowing","excellent","2'",2008,0.648271292338833
"1020",1152,"Statendam",1,20.46895014,3996.609448,"DF-Dive-fluke-up","excellent","2'",2008,1.70912038595268
"1021",1153,"Ryndam",1,19.24428142,3644.478931,"BL-Blowing","good","2'",2008,1.3502993822684
"1022",1154,"Ryndam",1,14.56367011,4560.522144,"BL-Blowing","good","2'",2008,-0.0210932406363306
"1023",1155,"Amsterdam",1,17.00311659,4489.497353,"BL-Blowing","excellent","2'",2008,0.693650771432239
"1024",1156,"Amsterdam",1,16.67235768,1188.518711,"BL-Blowing","excellent","2'",2008,0.596740282803349
"1025",1157,"Amsterdam",1,16.99405921,3485.721229,"BL-Blowing","excellent","2'",2008,0.690997010354427
"1026",1158,"Sapphire Princess",1,13.76786774,1103.95381,"BL-Blowing","excellent","2'",2008,-0.254258831031852
"1027",1159,"Sapphire Princess",1,19.06216067,3626.398919,"BL-Blowing","excellent","2'",2008,1.29693903326992
"1028",1160,"Ryndam",1,12.90693544,1992.381679,"DF-Dive-fluke-up","excellent","2'",2008,-0.506507122300542
"1029",1161,"Ryndam",1,12.80310263,989.3956405,"RE-Resting","excellent","2'",2008,-0.536929547966447
"1030",1162,"Ryndam",1,13.14534815,986.4545219,"BL-Blowing","excellent","2'",2008,-0.436653547618494
"1031",1164,"Ryndam",1,12.12250837,186.9611437,"BL-Blowing","excellent","2'",2008,-0.736339814177018
"1032",1167,"Statendam",1,12.46331512,1986.768826,"BL-Blowing","excellent","2'",2008,-0.636485365296036
"1033",1168,"Statendam",1,12.55731654,788.8689601,"BL-Blowing","excellent","2'",2008,-0.608943481257268
"1034",1169,"Statendam",1,12.74464987,1005.599059,"DF-Dive-fluke-up","excellent","2'",2008,-0.554055875820495
"1035",1170,"Statendam",1,12.82842554,1204.074758,"BL-Blowing","excellent","2'",2008,-0.529510078656897
"1036",1171,"Statendam",1,12.69980937,1507.662161,"BL-Blowing","excellent","2'",2008,-0.567193888536051
"1037",1172,"Statendam",1,10.30714169,993.8955482,"BL-Blowing","excellent","2'",2008,-1.26823197695929
"1038",1173,"Statendam",1,9.532651006,803.8453677,"BL-Blowing","excellent","2'",2008,-1.49515336397488
"1039",1174,"Statendam",1,9.472012479,1997.228114,"BL-Blowing","excellent","2'",2008,-1.51292010918911
"1040",1175,"Statendam",1,13.60881472,999.2742771,"BL-Blowing","excellent","2'",2008,-0.300860465697115
"1041",1176,"Statendam",1,16.50356689,2991.129559,"BL-Blowing","excellent","2'",2008,0.547285536641086
"1042",1177,"Statendam",1,16.19541076,1493.322213,"BL-Blowing","excellent","2'",2008,0.456997534626907
"1043",1178,"Island Princess",1,11.37629528,3636.768612,"BL-Blowing","excellent","2'",2008,-0.954976026193723
